time,tpx,px,tvx,vx,tax,ax
8.356000,11838.320000,11838.002355,220.000000,220.166792,0.000000,0.055862
8.357000,11838.540000,11838.222522,220.000000,220.166848,0.000000,0.055862
8.358000,11838.760000,11838.442689,220.000000,220.166904,0.000000,0.055862
8.359000,11838.980000,11838.662856,220.000000,220.166959,0.000000,0.055862
8.360000,11839.200000,11838.883023,220.000000,220.167015,0.000000,0.055862
8.361000,11839.420000,11839.103190,220.000000,220.167071,0.000000,0.055862
8.362000,11839.640000,11839.323357,220.000000,220.167127,0.000000,0.055862
8.363000,11839.860000,11839.543524,220.000000,220.167183,0.000000,0.055862
8.364000,11840.080000,11839.763691,220.000000,220.167239,0.000000,0.055862
8.365000,11840.300000,11839.983858,220.000000,220.167295,0.000000,0.055862
8.366000,11840.520000,11840.204026,220.000000,220.167351,0.000000,0.055862
8.367000,11840.740000,11840.424193,220.000000,220.167406,0.000000,0.055862
8.368000,11840.960000,11840.644360,220.000000,220.167462,0.000000,0.055862
8.369000,11841.180000,11840.864528,220.000000,220.167518,0.000000,0.055862
8.370000,11841.400000,11841.084696,220.000000,220.167574,0.000000,0.055862
8.371000,11841.620000,11841.304863,220.000000,220.167630,0.000000,0.055862
8.372000,11841.840000,11841.525031,220.000000,220.167686,0.000000,0.055862
8.373000,11842.060000,11841.745199,220.000000,220.167742,0.000000,0.055862
8.374000,11842.280000,11841.965366,220.000000,220.167797,0.000000,0.055862
8.375000,11842.500000,11842.185534,220.000000,220.167853,0.000000,0.055862
8.376000,11842.720000,11842.405702,220.000000,220.167909,0.000000,0.055862
8.377000,11842.940000,11842.625870,220.000000,220.167965,0.000000,0.055862
8.378000,11843.160000,11842.846038,220.000000,220.168021,0.000000,0.055862
8.379000,11843.380000,11843.066206,220.000000,220.168077,0.000000,0.055862
8.380000,11843.600000,11843.286374,220.000000,220.168133,0.000000,0.055862
8.381000,11843.820000,11843.506542,220.000000,220.168188,0.000000,0.055862
8.382000,11844.040000,11843.726710,220.000000,220.168244,0.000000,0.055862
8.383000,11844.260000,11843.946879,220.000000,220.168300,0.000000,0.055862
8.384000,11844.480000,11844.167047,220.000000,220.168356,0.000000,0.055862
8.385000,11844.700000,11844.387215,220.000000,220.168412,0.000000,0.055862
8.386000,11844.920000,11844.607384,220.000000,220.168468,0.000000,0.055862
8.387000,11845.140000,11844.827552,220.000000,220.168524,0.000000,0.055862
8.388000,11845.360000,11845.047721,220.000000,220.168579,0.000000,0.055862
8.389000,11845.580000,11845.267890,220.000000,220.168635,0.000000,0.055862
8.390000,11845.800000,11845.488058,220.000000,220.168691,0.000000,0.055862
8.391000,11846.020000,11845.708227,220.000000,220.168747,0.000000,0.055862
8.392000,11846.240000,11845.928396,220.000000,220.168803,0.000000,0.055862
8.393000,11846.460000,11846.148565,220.000000,220.168859,0.000000,0.055862
8.394000,11846.680000,11846.368733,220.000000,220.168915,0.000000,0.055862
8.395000,11846.900000,11846.588902,220.000000,220.168971,0.000000,0.055862
8.396000,11847.120000,11846.809071,220.000000,220.169026,0.000000,0.055862
8.397000,11847.340000,11847.029240,220.000000,220.169082,0.000000,0.055862
8.398000,11847.560000,11847.249410,220.000000,220.169138,0.000000,0.055862
8.399000,11847.780000,11847.469579,220.000000,220.169194,0.000000,0.055862
8.400000,11848.000000,11847.648860,220.000000,220.149901,0.000000,0.052162
8.401000,11848.220000,11847.869010,220.000000,220.149954,0.000000,0.052162
8.402000,11848.440000,11848.089160,220.000000,220.150006,0.000000,0.052162
8.403000,11848.660000,11848.309310,220.000000,220.150058,0.000000,0.052162
8.404000,11848.880000,11848.529460,220.000000,220.150110,0.000000,0.052162
8.405000,11849.100000,11848.749610,220.000000,220.150162,0.000000,0.052162
8.406000,11849.320000,11848.969760,220.000000,220.150214,0.000000,0.052162
8.407000,11849.540000,11849.189911,220.000000,220.150267,0.000000,0.052162
8.408000,11849.760000,11849.410061,220.000000,220.150319,0.000000,0.052162
8.409000,11849.980000,11849.630211,220.000000,220.150371,0.000000,0.052162
8.410000,11850.200000,11849.850362,220.000000,220.150423,0.000000,0.052162
8.411000,11850.420000,11850.070512,220.000000,220.150475,0.000000,0.052162
8.412000,11850.640000,11850.290663,220.000000,220.150527,0.000000,0.052162
8.413000,11850.860000,11850.510813,220.000000,220.150579,0.000000,0.052162
8.414000,11851.080000,11850.730964,220.000000,220.150632,0.000000,0.052162
8.415000,11851.300000,11850.951115,220.000000,220.150684,0.000000,0.052162
8.416000,11851.520000,11851.171265,220.000000,220.150736,0.000000,0.052162
8.417000,11851.740000,11851.391416,220.000000,220.150788,0.000000,0.052162
8.418000,11851.960000,11851.611567,220.000000,220.150840,0.000000,0.052162
8.419000,11852.180000,11851.831718,220.000000,220.150892,0.000000,0.052162
8.420000,11852.400000,11852.051869,220.000000,220.150945,0.000000,0.052162
8.421000,11852.620000,11852.272020,220.000000,220.150997,0.000000,0.052162
8.422000,11852.840000,11852.492171,220.000000,220.151049,0.000000,0.052162
8.423000,11853.060000,11852.712322,220.000000,220.151101,0.000000,0.052162
8.424000,11853.280000,11852.932473,220.000000,220.151153,0.000000,0.052162
8.425000,11853.500000,11853.152624,220.000000,220.151205,0.000000,0.052162
8.426000,11853.720000,11853.372775,220.000000,220.151258,0.000000,0.052162
8.427000,11853.940000,11853.592926,220.000000,220.151310,0.000000,0.052162
8.428000,11854.160000,11853.813078,220.000000,220.151362,0.000000,0.052162
8.429000,11854.380000,11854.033229,220.000000,220.151414,0.000000,0.052162
8.430000,11854.600000,11854.253381,220.000000,220.151466,0.000000,0.052162
8.431000,11854.820000,11854.473532,220.000000,220.151518,0.000000,0.052162
8.432000,11855.040000,11854.693684,220.000000,220.151571,0.000000,0.052162
8.433000,11855.260000,11854.913835,220.000000,220.151623,0.000000,0.052162
8.434000,11855.480000,11855.133987,220.000000,220.151675,0.000000,0.052162
8.435000,11855.700000,11855.354139,220.000000,220.151727,0.000000,0.052162
8.436000,11855.920000,11855.574290,220.000000,220.151779,0.000000,0.052162
8.437000,11856.140000,11855.794442,220.000000,220.151831,0.000000,0.052162
8.438000,11856.360000,11856.014594,220.000000,220.151884,0.000000,0.052162
8.439000,11856.580000,11856.234746,220.000000,220.151936,0.000000,0.052162
8.440000,11856.800000,11856.454898,220.000000,220.151988,0.000000,0.052162
8.441000,11857.020000,11856.675050,220.000000,220.152040,0.000000,0.052162
8.442000,11857.240000,11856.895202,220.000000,220.152092,0.000000,0.052162
8.443000,11857.460000,11857.115354,220.000000,220.152144,0.000000,0.052162
8.444000,11857.680000,11857.335506,220.000000,220.152197,0.000000,0.052162
8.445000,11857.900000,11857.555659,220.000000,220.152249,0.000000,0.052162
8.446000,11858.120000,11857.775811,220.000000,220.152301,0.000000,0.052162
8.447000,11858.340000,11857.995963,220.000000,220.152353,0.000000,0.052162
8.448000,11858.560000,11858.216115,220.000000,220.152405,0.000000,0.052162
8.449000,11858.780000,11858.436268,220.000000,220.152457,0.000000,0.052162
8.450000,11859.000000,11858.668842,220.000000,220.136739,0.000000,0.047706
8.451000,11859.220000,11858.888979,220.000000,220.136786,0.000000,0.047706
8.452000,11859.440000,11859.109116,220.000000,220.136834,0.000000,0.047706
8.453000,11859.660000,11859.329253,220.000000,220.136882,0.000000,0.047706
8.454000,11859.880000,11859.549390,220.000000,220.136930,0.000000,0.047706
8.455000,11860.100000,11859.769527,220.000000,220.136977,0.000000,0.047706
8.456000,11860.320000,11859.989664,220.000000,220.137025,0.000000,0.047706
8.457000,11860.540000,11860.209801,220.000000,220.137073,0.000000,0.047706
8.458000,11860.760000,11860.429938,220.000000,220.137120,0.000000,0.047706
8.459000,11860.980000,11860.650075,220.000000,220.137168,0.000000,0.047706
8.460000,11861.200000,11860.870212,220.000000,220.137216,0.000000,0.047706
8.461000,11861.420000,11861.090349,220.000000,220.137263,0.000000,0.047706
8.462000,11861.640000,11861.310487,220.000000,220.137311,0.000000,0.047706
8.463000,11861.860000,11861.530624,220.000000,220.137359,0.000000,0.047706
8.464000,11862.080000,11861.750761,220.000000,220.137407,0.000000,0.047706
8.465000,11862.300000,11861.970899,220.000000,220.137454,0.000000,0.047706
8.466000,11862.520000,11862.191036,220.000000,220.137502,0.000000,0.047706
8.467000,11862.740000,11862.411174,220.000000,220.137550,0.000000,0.047706
8.468000,11862.960000,11862.631311,220.000000,220.137597,0.000000,0.047706
8.469000,11863.180000,11862.851449,220.000000,220.137645,0.000000,0.047706
8.470000,11863.400000,11863.071587,220.000000,220.137693,0.000000,0.047706
8.471000,11863.620000,11863.291724,220.000000,220.137741,0.000000,0.047706
8.472000,11863.840000,11863.511862,220.000000,220.137788,0.000000,0.047706
8.473000,11864.060000,11863.732000,220.000000,220.137836,0.000000,0.047706
8.474000,11864.280000,11863.952138,220.000000,220.137884,0.000000,0.047706
8.475000,11864.500000,11864.172276,220.000000,220.137931,0.000000,0.047706
8.476000,11864.720000,11864.392414,220.000000,220.137979,0.000000,0.047706
8.477000,11864.940000,11864.612552,220.000000,220.138027,0.000000,0.047706
8.478000,11865.160000,11864.832690,220.000000,220.138074,0.000000,0.047706
8.479000,11865.380000,11865.052828,220.000000,220.138122,0.000000,0.047706
8.480000,11865.600000,11865.272966,220.000000,220.138170,0.000000,0.047706
8.481000,11865.820000,11865.493104,220.000000,220.138218,0.000000,0.047706
8.482000,11866.040000,11865.713242,220.000000,220.138265,0.000000,0.047706
8.483000,11866.260000,11865.933381,220.000000,220.138313,0.000000,0.047706
8.484000,11866.480000,11866.153519,220.000000,220.138361,0.000000,0.047706
8.485000,11866.700000,11866.373657,220.000000,220.138408,0.000000,0.047706
8.486000,11866.920000,11866.593796,220.000000,220.138456,0.000000,0.047706
8.487000,11867.140000,11866.813934,220.000000,220.138504,0.000000,0.047706
8.488000,11867.360000,11867.034073,220.000000,220.138552,0.000000,0.047706
8.489000,11867.580000,11867.254211,220.000000,220.138599,0.000000,0.047706
8.490000,11867.800000,11867.474350,220.000000,220.138647,0.000000,0.047706
8.491000,11868.020000,11867.694489,220.000000,220.138695,0.000000,0.047706
8.492000,11868.240000,11867.914627,220.000000,220.138742,0.000000,0.047706
8.493000,11868.460000,11868.134766,220.000000,220.138790,0.000000,0.047706
8.494000,11868.680000,11868.354905,220.000000,220.138838,0.000000,0.047706
8.495000,11868.900000,11868.575044,220.000000,220.138885,0.000000,0.047706
8.496000,11869.120000,11868.795183,220.000000,220.138933,0.000000,0.047706
8.497000,11869.340000,11869.015322,220.000000,220.138981,0.000000,0.047706
8.498000,11869.560000,11869.235461,220.000000,220.139029,0.000000,0.047706
8.499000,11869.780000,11869.455600,220.000000,220.139076,0.000000,0.047706
8.500000,11870.000000,11869.705131,220.000000,220.156349,0.000000,0.051198
8.501000,11870.220000,11869.925287,220.000000,220.156400,0.000000,0.051198
8.502000,11870.440000,11870.145443,220.000000,220.156452,0.000000,0.051198
8.503000,11870.660000,11870.365600,220.000000,220.156503,0.000000,0.051198
8.504000,11870.880000,11870.585756,220.000000,220.156554,0.000000,0.051198
8.505000,11871.100000,11870.805913,220.000000,220.156605,0.000000,0.051198
8.506000,11871.320000,11871.026070,220.000000,220.156656,0.000000,0.051198
8.507000,11871.540000,11871.246226,220.000000,220.156708,0.000000,0.051198
8.508000,11871.760000,11871.466383,220.000000,220.156759,0.000000,0.051198
8.509000,11871.980000,11871.686540,220.000000,220.156810,0.000000,0.051198
8.510000,11872.200000,11871.906697,220.000000,220.156861,0.000000,0.051198
8.511000,11872.420000,11872.126854,220.000000,220.156912,0.000000,0.051198
8.512000,11872.640000,11872.347010,220.000000,220.156964,0.000000,0.051198
8.513000,11872.860000,11872.567167,220.000000,220.157015,0.000000,0.051198
8.514000,11873.080000,11872.787324,220.000000,220.157066,0.000000,0.051198
8.515000,11873.300000,11873.007482,220.000000,220.157117,0.000000,0.051198
8.516000,11873.520000,11873.227639,220.000000,220.157168,0.000000,0.051198
8.517000,11873.740000,11873.447796,220.000000,220.157219,0.000000,0.051198
8.518000,11873.960000,11873.667953,220.000000,220.157271,0.000000,0.051198
8.519000,11874.180000,11873.888110,220.000000,220.157322,0.000000,0.051198
8.520000,11874.400000,11874.108268,220.000000,220.157373,0.000000,0.051198
8.521000,11874.620000,11874.328425,220.000000,220.157424,0.000000,0.051198
8.522000,11874.840000,11874.548583,220.000000,220.157475,0.000000,0.051198
8.523000,11875.060000,11874.768740,220.000000,220.157527,0.000000,0.051198
8.524000,11875.280000,11874.988898,220.000000,220.157578,0.000000,0.051198
8.525000,11875.500000,11875.209055,220.000000,220.157629,0.000000,0.051198
8.526000,11875.720000,11875.429213,220.000000,220.157680,0.000000,0.051198
8.527000,11875.940000,11875.649371,220.000000,220.157731,0.000000,0.051198
8.528000,11876.160000,11875.869528,220.000000,220.157783,0.000000,0.051198
8.529000,11876.380000,11876.089686,220.000000,220.157834,0.000000,0.051198
8.530000,11876.600000,11876.309844,220.000000,220.157885,0.000000,0.051198
8.531000,11876.820000,11876.530002,220.000000,220.157936,0.000000,0.051198
8.532000,11877.040000,11876.750160,220.000000,220.157987,0.000000,0.051198
8.533000,11877.260000,11876.970318,220.000000,220.158039,0.000000,0.051198
8.534000,11877.480000,11877.190476,220.000000,220.158090,0.000000,0.051198
8.535000,11877.700000,11877.410634,220.000000,220.158141,0.000000,0.051198
8.536000,11877.920000,11877.630792,220.000000,220.158192,0.000000,0.051198
8.537000,11878.140000,11877.850951,220.000000,220.158243,0.000000,0.051198
8.538000,11878.360000,11878.071109,220.000000,220.158295,0.000000,0.051198
8.539000,11878.580000,11878.291267,220.000000,220.158346,0.000000,0.051198
8.540000,11878.800000,11878.511425,220.000000,220.158397,0.000000,0.051198
8.541000,11879.020000,11878.731584,220.000000,220.158448,0.000000,0.051198
8.542000,11879.240000,11878.951742,220.000000,220.158499,0.000000,0.051198
8.543000,11879.460000,11879.171901,220.000000,220.158551,0.000000,0.051198
8.544000,11879.680000,11879.392059,220.000000,220.158602,0.000000,0.051198
8.545000,11879.900000,11879.612218,220.000000,220.158653,0.000000,0.051198
8.546000,11880.120000,11879.832377,220.000000,220.158704,0.000000,0.051198
8.547000,11880.340000,11880.052536,220.000000,220.158755,0.000000,0.051198
8.548000,11880.560000,11880.272694,220.000000,220.158807,0.000000,0.051198
8.549000,11880.780000,11880.492853,220.000000,220.158858,0.000000,0.051198
8.550000,11881.000000,11880.682260,220.000000,220.167864,0.000000,0.054441
8.551000,11881.220000,11880.902428,220.000000,220.167918,0.000000,0.054441
8.552000,11881.440000,11881.122596,220.000000,220.167973,0.000000,0.054441
8.553000,11881.660000,11881.342764,220.000000,220.168027,0.000000,0.054441
8.554000,11881.880000,11881.562932,220.000000,220.168082,0.000000,0.054441
8.555000,11882.100000,11881.783100,220.000000,220.168136,0.000000,0.054441
8.556000,11882.320000,11882.003268,220.000000,220.168191,0.000000,0.054441
8.557000,11882.540000,11882.223436,220.000000,220.168245,0.000000,0.054441
8.558000,11882.760000,11882.443605,220.000000,220.168300,0.000000,0.054441
8.559000,11882.980000,11882.663773,220.000000,220.168354,0.000000,0.054441
8.560000,11883.200000,11882.883941,220.000000,220.168408,0.000000,0.054441
8.561000,11883.420000,11883.104110,220.000000,220.168463,0.000000,0.054441
8.562000,11883.640000,11883.324278,220.000000,220.168517,0.000000,0.054441
8.563000,11883.860000,11883.544447,220.000000,220.168572,0.000000,0.054441
8.564000,11884.080000,11883.764615,220.000000,220.168626,0.000000,0.054441
8.565000,11884.300000,11883.984784,220.000000,220.168681,0.000000,0.054441
8.566000,11884.520000,11884.204953,220.000000,220.168735,0.000000,0.054441
8.567000,11884.740000,11884.425121,220.000000,220.168790,0.000000,0.054441
8.568000,11884.960000,11884.645290,220.000000,220.168844,0.000000,0.054441
8.569000,11885.180000,11884.865459,220.000000,220.168898,0.000000,0.054441
8.570000,11885.400000,11885.085628,220.000000,220.168953,0.000000,0.054441
8.571000,11885.620000,11885.305797,220.000000,220.169007,0.000000,0.054441
8.572000,11885.840000,11885.525966,220.000000,220.169062,0.000000,0.054441
8.573000,11886.060000,11885.746135,220.000000,220.169116,0.000000,0.054441
8.574000,11886.280000,11885.966304,220.000000,220.169171,0.000000,0.054441
8.575000,11886.500000,11886.186473,220.000000,220.169225,0.000000,0.054441
8.576000,11886.720000,11886.406643,220.000000,220.169279,0.000000,0.054441
8.577000,11886.940000,11886.626812,220.000000,220.169334,0.000000,0.054441
8.578000,11887.160000,11886.846981,220.000000,220.169388,0.000000,0.054441
8.579000,11887.380000,11887.067151,220.000000,220.169443,0.000000,0.054441
8.580000,11887.600000,11887.287320,220.000000,220.169497,0.000000,0.054441
8.581000,11887.820000,11887.507490,220.000000,220.169552,0.000000,0.054441
8.582000,11888.040000,11887.727659,220.000000,220.169606,0.000000,0.054441
8.583000,11888.260000,11887.947829,220.000000,220.169661,0.000000,0.054441
8.584000,11888.480000,11888.167999,220.000000,220.169715,0.000000,0.054441
8.585000,11888.700000,11888.388168,220.000000,220.169769,0.000000,0.054441
8.586000,11888.920000,11888.608338,220.000000,220.169824,0.000000,0.054441
8.587000,11889.140000,11888.828508,220.000000,220.169878,0.000000,0.054441
8.588000,11889.360000,11889.048678,220.000000,220.169933,0.000000,0.054441
8.589000,11889.580000,11889.268848,220.000000,220.169987,0.000000,0.054441
8.590000,11889.800000,11889.489018,220.000000,220.170042,0.000000,0.054441
8.591000,11890.020000,11889.709188,220.000000,220.170096,0.000000,0.054441
8.592000,11890.240000,11889.929358,220.000000,220.170151,0.000000,0.054441
8.593000,11890.460000,11890.149528,220.000000,220.170205,0.000000,0.054441
8.594000,11890.680000,11890.369699,220.000000,220.170259,0.000000,0.054441
8.595000,11890.900000,11890.589869,220.000000,220.170314,0.000000,0.054441
8.596000,11891.120000,11890.810039,220.000000,220.170368,0.000000,0.054441
8.597000,11891.340000,11891.030210,220.000000,220.170423,0.000000,0.054441
8.598000,11891.560000,11891.250380,220.000000,220.170477,0.000000,0.054441
8.599000,11891.780000,11891.470551,220.000000,220.170532,0.000000,0.054441
8.600000,11892.000000,11891.386429,220.000000,220.073954,0.000000,0.039316
8.601000,11892.220000,11891.606503,220.000000,220.073993,0.000000,0.039316
8.602000,11892.440000,11891.826577,220.000000,220.074032,0.000000,0.039316
8.603000,11892.660000,11892.046651,220.000000,220.074072,0.000000,0.039316
8.604000,11892.880000,11892.266725,220.000000,220.074111,0.000000,0.039316
8.605000,11893.100000,11892.486799,220.000000,220.074150,0.000000,0.039316
8.606000,11893.320000,11892.706873,220.000000,220.074190,0.000000,0.039316
8.607000,11893.540000,11892.926948,220.000000,220.074229,0.000000,0.039316
8.608000,11893.760000,11893.147022,220.000000,220.074268,0.000000,0.039316
8.609000,11893.980000,11893.367096,220.000000,220.074307,0.000000,0.039316
8.610000,11894.200000,11893.587171,220.000000,220.074347,0.000000,0.039316
8.611000,11894.420000,11893.807245,220.000000,220.074386,0.000000,0.039316
8.612000,11894.640000,11894.027319,220.000000,220.074425,0.000000,0.039316
8.613000,11894.860000,11894.247394,220.000000,220.074465,0.000000,0.039316
8.614000,11895.080000,11894.467468,220.000000,220.074504,0.000000,0.039316
8.615000,11895.300000,11894.687543,220.000000,220.074543,0.000000,0.039316
8.616000,11895.520000,11894.907617,220.000000,220.074583,0.000000,0.039316
8.617000,11895.740000,11895.127692,220.000000,220.074622,0.000000,0.039316
8.618000,11895.960000,11895.347767,220.000000,220.074661,0.000000,0.039316
8.619000,11896.180000,11895.567841,220.000000,220.074701,0.000000,0.039316
8.620000,11896.400000,11895.787916,220.000000,220.074740,0.000000,0.039316
8.621000,11896.620000,11896.007991,220.000000,220.074779,0.000000,0.039316
8.622000,11896.840000,11896.228066,220.000000,220.074819,0.000000,0.039316
8.623000,11897.060000,11896.448140,220.000000,220.074858,0.000000,0.039316
8.624000,11897.280000,11896.668215,220.000000,220.074897,0.000000,0.039316
8.625000,11897.500000,11896.888290,220.000000,220.074937,0.000000,0.039316
8.626000,11897.720000,11897.108365,220.000000,220.074976,0.000000,0.039316
8.627000,11897.940000,11897.328440,220.000000,220.075015,0.000000,0.039316
8.628000,11898.160000,11897.548515,220.000000,220.075054,0.000000,0.039316
8.629000,11898.380000,11897.768590,220.000000,220.075094,0.000000,0.039316
8.630000,11898.600000,11897.988665,220.000000,220.075133,0.000000,0.039316
8.631000,11898.820000,11898.208740,220.000000,220.075172,0.000000,0.039316
8.632000,11899.040000,11898.428816,220.000000,220.075212,0.000000,0.039316
8.633000,11899.260000,11898.648891,220.000000,220.075251,0.000000,0.039316
8.634000,11899.480000,11898.868966,220.000000,220.075290,0.000000,0.039316
8.635000,11899.700000,11899.089041,220.000000,220.075330,0.000000,0.039316
8.636000,11899.920000,11899.309117,220.000000,220.075369,0.000000,0.039316
8.637000,11900.140000,11899.529192,220.000000,220.075408,0.000000,0.039316
8.638000,11900.360000,11899.749268,220.000000,220.075448,0.000000,0.039316
8.639000,11900.580000,11899.969343,220.000000,220.075487,0.000000,0.039316
8.640000,11900.800000,11900.189419,220.000000,220.075526,0.000000,0.039316
8.641000,11901.020000,11900.409494,220.000000,220.075566,0.000000,0.039316
8.642000,11901.240000,11900.629570,220.000000,220.075605,0.000000,0.039316
8.643000,11901.460000,11900.849645,220.000000,220.075644,0.000000,0.039316
8.644000,11901.680000,11901.069721,220.000000,220.075684,0.000000,0.039316
8.645000,11901.900000,11901.289797,220.000000,220.075723,0.000000,0.039316
8.646000,11902.120000,11901.509872,220.000000,220.075762,0.000000,0.039316
8.647000,11902.340000,11901.729948,220.000000,220.075801,0.000000,0.039316
8.648000,11902.560000,11901.950024,220.000000,220.075841,0.000000,0.039316
8.649000,11902.780000,11902.170100,220.000000,220.075880,0.000000,0.039316
8.650000,11903.000000,11902.502530,220.000000,220.111897,0.000000,0.044961
8.651000,11903.220000,11902.722642,220.000000,220.111942,0.000000,0.044961
8.652000,11903.440000,11902.942754,220.000000,220.111987,0.000000,0.044961
8.653000,11903.660000,11903.162866,220.000000,220.112032,0.000000,0.044961
8.654000,11903.880000,11903.382978,220.000000,220.112077,0.000000,0.044961
8.655000,11904.100000,11903.603090,220.000000,220.112122,0.000000,0.044961
8.656000,11904.320000,11903.823202,220.000000,220.112167,0.000000,0.044961
8.657000,11904.540000,11904.043314,220.000000,220.112212,0.000000,0.044961
8.658000,11904.760000,11904.263426,220.000000,220.112257,0.000000,0.044961
8.659000,11904.980000,11904.483539,220.000000,220.112302,0.000000,0.044961
8.660000,11905.200000,11904.703651,220.000000,220.112347,0.000000,0.044961
8.661000,11905.420000,11904.923763,220.000000,220.112392,0.000000,0.044961
8.662000,11905.640000,11905.143876,220.000000,220.112437,0.000000,0.044961
8.663000,11905.860000,11905.363988,220.000000,220.112482,0.000000,0.044961
8.664000,11906.080000,11905.584101,220.000000,220.112527,0.000000,0.044961
8.665000,11906.300000,11905.804213,220.000000,220.112572,0.000000,0.044961
8.666000,11906.520000,11906.024326,220.000000,220.112617,0.000000,0.044961
8.667000,11906.740000,11906.244438,220.000000,220.112661,0.000000,0.044961
8.668000,11906.960000,11906.464551,220.000000,220.112706,0.000000,0.044961
8.669000,11907.180000,11906.684664,220.000000,220.112751,0.000000,0.044961
8.670000,11907.400000,11906.904777,220.000000,220.112796,0.000000,0.044961
8.671000,11907.620000,11907.124889,220.000000,220.112841,0.000000,0.044961
8.672000,11907.840000,11907.345002,220.000000,220.112886,0.000000,0.044961
8.673000,11908.060000,11907.565115,220.000000,220.112931,0.000000,0.044961
8.674000,11908.280000,11907.785228,220.000000,220.112976,0.000000,0.044961
8.675000,11908.500000,11908.005341,220.000000,220.113021,0.000000,0.044961
8.676000,11908.720000,11908.225454,220.000000,220.113066,0.000000,0.044961
8.677000,11908.940000,11908.445567,220.000000,220.113111,0.000000,0.044961
8.678000,11909.160000,11908.665680,220.000000,220.113156,0.000000,0.044961
8.679000,11909.380000,11908.885794,220.000000,220.113201,0.000000,0.044961
8.680000,11909.600000,11909.105907,220.000000,220.113246,0.000000,0.044961
8.681000,11909.820000,11909.326020,220.000000,220.113291,0.000000,0.044961
8.682000,11910.040000,11909.546133,220.000000,220.113336,0.000000,0.044961
8.683000,11910.260000,11909.766247,220.000000,220.113381,0.000000,0.044961
8.684000,11910.480000,11909.986360,220.000000,220.113426,0.000000,0.044961
8.685000,11910.700000,11910.206474,220.000000,220.113471,0.000000,0.044961
8.686000,11910.920000,11910.426587,220.000000,220.113516,0.000000,0.044961
8.687000,11911.140000,11910.646701,220.000000,220.113561,0.000000,0.044961
8.688000,11911.360000,11910.866814,220.000000,220.113606,0.000000,0.044961
8.689000,11911.580000,11911.086928,220.000000,220.113651,0.000000,0.044961
8.690000,11911.800000,11911.307042,220.000000,220.113696,0.000000,0.044961
8.691000,11912.020000,11911.527155,220.000000,220.113741,0.000000,0.044961
8.692000,11912.240000,11911.747269,220.000000,220.113786,0.000000,0.044961
8.693000,11912.460000,11911.967383,220.000000,220.113830,0.000000,0.044961
8.694000,11912.680000,11912.187497,220.000000,220.113875,0.000000,0.044961
8.695000,11912.900000,11912.407611,220.000000,220.113920,0.000000,0.044961
8.696000,11913.120000,11912.627725,220.000000,220.113965,0.000000,0.044961
8.697000,11913.340000,11912.847839,220.000000,220.114010,0.000000,0.044961
8.698000,11913.560000,11913.067953,220.000000,220.114055,0.000000,0.044961
8.699000,11913.780000,11913.288067,220.000000,220.114100,0.000000,0.044961
8.700000,11914.000000,11913.624398,220.000000,220.154725,0.000000,0.051633
8.701000,11914.220000,11913.844552,220.000000,220.154776,0.000000,0.051633
8.702000,11914.440000,11914.064707,220.000000,220.154828,0.000000,0.051633
8.703000,11914.660000,11914.284862,220.000000,220.154880,0.000000,0.051633
8.704000,11914.880000,11914.505017,220.000000,220.154931,0.000000,0.051633
8.705000,11915.100000,11914.725172,220.000000,220.154983,0.000000,0.051633
8.706000,11915.320000,11914.945327,220.000000,220.155034,0.000000,0.051633
8.707000,11915.540000,11915.165482,220.000000,220.155086,0.000000,0.051633
8.708000,11915.760000,11915.385637,220.000000,220.155138,0.000000,0.051633
8.709000,11915.980000,11915.605792,220.000000,220.155189,0.000000,0.051633
8.710000,11916.200000,11915.825947,220.000000,220.155241,0.000000,0.051633
8.711000,11916.420000,11916.046103,220.000000,220.155293,0.000000,0.051633
8.712000,11916.640000,11916.266258,220.000000,220.155344,0.000000,0.051633
8.713000,11916.860000,11916.486413,220.000000,220.155396,0.000000,0.051633
8.714000,11917.080000,11916.706569,220.000000,220.155447,0.000000,0.051633
8.715000,11917.300000,11916.926724,220.000000,220.155499,0.000000,0.051633
8.716000,11917.520000,11917.146880,220.000000,220.155551,0.000000,0.051633
8.717000,11917.740000,11917.367035,220.000000,220.155602,0.000000,0.051633
8.718000,11917.960000,11917.587191,220.000000,220.155654,0.000000,0.051633
8.719000,11918.180000,11917.807347,220.000000,220.155706,0.000000,0.051633
8.720000,11918.400000,11918.027502,220.000000,220.155757,0.000000,0.051633
8.721000,11918.620000,11918.247658,220.000000,220.155809,0.000000,0.051633
8.722000,11918.840000,11918.467814,220.000000,220.155861,0.000000,0.051633
8.723000,11919.060000,11918.687970,220.000000,220.155912,0.000000,0.051633
8.724000,11919.280000,11918.908126,220.000000,220.155964,0.000000,0.051633
8.725000,11919.500000,11919.128282,220.000000,220.156015,0.000000,0.051633
8.726000,11919.720000,11919.348438,220.000000,220.156067,0.000000,0.051633
8.727000,11919.940000,11919.568594,220.000000,220.156119,0.000000,0.051633
8.728000,11920.160000,11919.788750,220.000000,220.156170,0.000000,0.051633
8.729000,11920.380000,11920.008906,220.000000,220.156222,0.000000,0.051633
8.730000,11920.600000,11920.229063,220.000000,220.156274,0.000000,0.051633
8.731000,11920.820000,11920.449219,220.000000,220.156325,0.000000,0.051633
8.732000,11921.040000,11920.669375,220.000000,220.156377,0.000000,0.051633
