Mach,mode,real,imag,wn,wd,zeta
2.050000,Spiral,0.049697,0.000000,0.049697,0.000000,-1.000000
2.060000,Short Period,-27.029864,20.180763,33.732428,20.180763,0.801302
2.060000,Short Period,-27.029864,-20.180763,33.732428,20.180763,0.801302
2.060000,Real Mode,-0.146584,0.000000,0.146584,0.000000,1.000000
2.060000,Real Mode,-0.003098,0.000000,0.003098,0.000000,1.000000
2.060000,Dutch Roll,-1.629345,11.327077,11.443663,11.327077,0.142380
2.060000,Dutch Roll,-1.629345,-11.327077,11.443663,11.327077,0.142380
2.060000,Roll,-11.511260,0.000000,11.511260,0.000000,1.000000
2.060000,Spiral,0.049472,0.000000,0.049472,0.000000,-1.000000
2.070000,Short Period,-27.161131,20.278808,33.896270,20.278808,0.801301
2.070000,Short Period,-27.161131,-20.278808,33.896270,20.278808,0.801301
2.070000,Real Mode,-0.147693,0.000000,0.147693,0.000000,1.000000
2.070000,Real Mode,-0.003045,0.000000,0.003045,0.000000,1.000000
2.070000,Dutch Roll,-1.634340,11.378045,11.494823,11.378045,0.142181
2.070000,Dutch Roll,-1.634340,-11.378045,11.494823,11.378045,0.142181
2.070000,Roll,-11.572633,0.000000,11.572633,0.000000,1.000000
2.070000,Spiral,0.049248,0.000000,0.049248,0.000000,-1.000000
2.080000,Short Period,-27.292400,20.376854,34.060112,20.376854,0.801301
2.080000,Short Period,-27.292400,-20.376854,34.060112,20.376854,0.801301
2.080000,Real Mode,-0.148804,0.000000,0.148804,0.000000,1.000000
2.080000,Real Mode,-0.002994,0.000000,0.002994,0.000000,1.000000
2.080000,Dutch Roll,-1.639354,11.429036,11.546010,11.429036,0.141984
2.080000,Dutch Roll,-1.639354,-11.429036,11.546010,11.429036,0.141984
2.080000,Roll,-11.633973,0.000000,11.633973,0.000000,1.000000
2.080000,Spiral,0.049027,0.000000,0.049027,0.000000,-1.000000
2.090000,Short Period,-27.423669,20.474901,34.223956,20.474901,0.801300
2.090000,Short Period,-27.423669,-20.474901,34.223956,20.474901,0.801300
2.090000,Real Mode,-0.149917,0.000000,0.149917,0.000000,1.000000
2.090000,Real Mode,-0.002944,0.000000,0.002944,0.000000,1.000000
2.090000,Dutch Roll,-1.644385,11.480052,11.597223,11.480052,0.141791
2.090000,Dutch Roll,-1.644385,-11.480052,11.597223,11.480052,0.141791
2.090000,Roll,-11.695281,0.000000,11.695281,0.000000,1.000000
2.090000,Spiral,0.048808,0.000000,0.048808,0.000000,-1.000000
2.100000,Short Period,-27.554938,20.572948,34.387800,20.572948,0.801300
2.100000,Short Period,-27.554938,-20.572948,34.387800,20.572948,0.801300
2.100000,Real Mode,-0.151033,0.000000,0.151033,0.000000,1.000000
2.100000,Real Mode,-0.002894,0.000000,0.002894,0.000000,1.000000
2.100000,Dutch Roll,-1.649433,11.531090,11.648462,11.531090,0.141601
2.100000,Dutch Roll,-1.649433,-11.531090,11.648462,11.531090,0.141601
2.100000,Roll,-11.756557,0.000000,11.756557,0.000000,1.000000
2.100000,Spiral,0.048590,0.000000,0.048590,0.000000,-1.000000
2.110000,Short Period,-27.686208,20.670997,34.551646,20.670997,0.801299
2.110000,Short Period,-27.686208,-20.670997,34.551646,20.670997,0.801299
2.110000,Real Mode,-0.152150,0.000000,0.152150,0.000000,1.000000
2.110000,Real Mode,-0.002846,0.000000,0.002846,0.000000,1.000000
2.110000,Dutch Roll,-1.654498,11.582151,11.699726,11.582151,0.141413
2.110000,Dutch Roll,-1.654498,-11.582151,11.699726,11.582151,0.141413
2.110000,Roll,-11.817801,0.000000,11.817801,0.000000,1.000000
2.110000,Spiral,0.048374,0.000000,0.048374,0.000000,-1.000000
2.120000,Short Period,-27.817479,20.769046,34.715492,20.769046,0.801299
2.120000,Short Period,-27.817479,-20.769046,34.715492,20.769046,0.801299
2.120000,Real Mode,-0.153269,0.000000,0.153269,0.000000,1.000000
2.120000,Real Mode,-0.002799,0.000000,0.002799,0.000000,1.000000
2.120000,Dutch Roll,-1.659581,11.633234,11.751015,11.633234,0.141229
2.120000,Dutch Roll,-1.659581,-11.633234,11.751015,11.633234,0.141229
2.120000,Roll,-11.879015,0.000000,11.879015,0.000000,1.000000
2.120000,Spiral,0.048160,0.000000,0.048160,0.000000,-1.000000
2.130000,Short Period,-27.948750,20.867096,34.879339,20.867096,0.801298
2.130000,Short Period,-27.948750,-20.867096,34.879339,20.867096,0.801298
2.130000,Real Mode,-0.154391,0.000000,0.154391,0.000000,1.000000
2.130000,Real Mode,-0.002753,0.000000,0.002753,0.000000,1.000000
2.130000,Dutch Roll,-1.664679,11.684339,11.802328,11.684339,0.141047
2.130000,Dutch Roll,-1.664679,-11.684339,11.802328,11.684339,0.141047
2.130000,Roll,-11.940198,0.000000,11.940198,0.000000,1.000000
2.130000,Spiral,0.047948,0.000000,0.047948,0.000000,-1.000000
2.140000,Short Period,-28.080021,20.965146,35.043187,20.965146,0.801298
2.140000,Short Period,-28.080021,-20.965146,35.043187,20.965146,0.801298
2.140000,Real Mode,-0.155515,0.000000,0.155515,0.000000,1.000000
2.140000,Real Mode,-0.002708,0.000000,0.002708,0.000000,1.000000
2.140000,Dutch Roll,-1.669794,11.735466,11.853665,11.735466,0.140867
2.140000,Dutch Roll,-1.669794,-11.735466,11.853665,11.735466,0.140867
2.140000,Roll,-12.001352,0.000000,12.001352,0.000000,1.000000
2.140000,Spiral,0.047738,0.000000,0.047738,0.000000,-1.000000
2.150000,Short Period,-28.211294,21.063198,35.207036,21.063198,0.801297
2.150000,Short Period,-28.211294,-21.063198,35.207036,21.063198,0.801297
2.150000,Real Mode,-0.156641,0.000000,0.156641,0.000000,1.000000
2.150000,Real Mode,-0.002663,0.000000,0.002663,0.000000,1.000000
2.150000,Dutch Roll,-1.674925,11.786614,11.905026,11.786614,0.140691
2.150000,Dutch Roll,-1.674925,-11.786614,11.905026,11.786614,0.140691
2.150000,Roll,-12.062476,0.000000,12.062476,0.000000,1.000000
2.150000,Spiral,0.047530,0.000000,0.047530,0.000000,-1.000000
2.160000,Short Period,-28.342566,21.161250,35.370886,21.161250,0.801296
2.160000,Short Period,-28.342566,-21.161250,35.370886,21.161250,0.801296
2.160000,Real Mode,-0.157769,0.000000,0.157769,0.000000,1.000000
2.160000,Real Mode,-0.002620,0.000000,0.002620,0.000000,1.000000
2.160000,Dutch Roll,-1.680071,11.837783,11.956410,11.837783,0.140516
2.160000,Dutch Roll,-1.680071,-11.837783,11.956410,11.837783,0.140516
2.160000,Roll,-12.123571,0.000000,12.123571,0.000000,1.000000
2.160000,Spiral,0.047323,0.000000,0.047323,0.000000,-1.000000
2.170000,Short Period,-28.473839,21.259303,35.534736,21.259303,0.801296
2.170000,Short Period,-28.473839,-21.259303,35.534736,21.259303,0.801296
2.170000,Real Mode,-0.158900,0.000000,0.158900,0.000000,1.000000
2.170000,Real Mode,-0.002578,0.000000,0.002578,0.000000,1.000000
2.170000,Dutch Roll,-1.685233,11.888972,12.007817,11.888972,0.140345
2.170000,Dutch Roll,-1.685233,-11.888972,12.007817,11.888972,0.140345
2.170000,Roll,-12.184637,0.000000,12.184637,0.000000,1.000000
2.170000,Spiral,0.047118,0.000000,0.047118,0.000000,-1.000000
2.180000,Short Period,-28.605113,21.357357,35.698588,21.357357,0.801295
2.180000,Short Period,-28.605113,-21.357357,35.698588,21.357357,0.801295
2.180000,Real Mode,-0.160033,0.000000,0.160033,0.000000,1.000000
2.180000,Real Mode,-0.002536,0.000000,0.002536,0.000000,1.000000
2.180000,Dutch Roll,-1.690411,11.940182,12.059247,11.940182,0.140175
2.180000,Dutch Roll,-1.690411,-11.940182,12.059247,11.940182,0.140175
2.180000,Roll,-12.245676,0.000000,12.245676,0.000000,1.000000
2.180000,Spiral,0.046914,0.000000,0.046914,0.000000,-1.000000
2.190000,Short Period,-28.736387,21.455411,35.862440,21.455411,0.801295
2.190000,Short Period,-28.736387,-21.455411,35.862440,21.455411,0.801295
2.190000,Real Mode,-0.161168,0.000000,0.161168,0.000000,1.000000
2.190000,Real Mode,-0.002496,0.000000,0.002496,0.000000,1.000000
2.190000,Dutch Roll,-1.695603,11.991411,12.110698,11.991411,0.140009
2.190000,Dutch Roll,-1.695603,-11.991411,12.110698,11.991411,0.140009
2.190000,Roll,-12.306687,0.000000,12.306687,0.000000,1.000000
2.190000,Spiral,0.046713,0.000000,0.046713,0.000000,-1.000000
2.200000,Short Period,-28.867662,21.553467,36.026294,21.553467,0.801294
2.200000,Short Period,-28.867662,-21.553467,36.026294,21.553467,0.801294
2.200000,Real Mode,-0.162305,0.000000,0.162305,0.000000,1.000000
2.200000,Real Mode,-0.002456,0.000000,0.002456,0.000000,1.000000
2.200000,Dutch Roll,-1.700810,12.042660,12.162171,12.042660,0.139844
2.200000,Dutch Roll,-1.700810,-12.042660,12.162171,12.042660,0.139844
2.200000,Roll,-12.367672,0.000000,12.367672,0.000000,1.000000
2.200000,Spiral,0.046513,0.000000,0.046513,0.000000,-1.000000
2.210000,Short Period,-28.998937,21.651523,36.190148,21.651523,0.801294
2.210000,Short Period,-28.998937,-21.651523,36.190148,21.651523,0.801294
2.210000,Real Mode,-0.163445,0.000000,0.163445,0.000000,1.000000
2.210000,Real Mode,-0.002417,0.000000,0.002417,0.000000,1.000000
2.210000,Dutch Roll,-1.706032,12.093928,12.213666,12.093928,0.139682
2.210000,Dutch Roll,-1.706032,-12.093928,12.213666,12.093928,0.139682
2.210000,Roll,-12.428629,0.000000,12.428629,0.000000,1.000000
2.210000,Spiral,0.046315,0.000000,0.046315,0.000000,-1.000000
2.220000,Short Period,-29.130213,21.749580,36.354003,21.749580,0.801293
2.220000,Short Period,-29.130213,-21.749580,36.354003,21.749580,0.801293
2.220000,Real Mode,-0.164587,0.000000,0.164587,0.000000,1.000000
2.220000,Real Mode,-0.002379,0.000000,0.002379,0.000000,1.000000
2.220000,Dutch Roll,-1.711268,12.145215,12.265182,12.145215,0.139522
2.220000,Dutch Roll,-1.711268,-12.145215,12.265182,12.145215,0.139522
2.220000,Roll,-12.489561,0.000000,12.489561,0.000000,1.000000
2.220000,Spiral,0.046118,0.000000,0.046118,0.000000,-1.000000
2.230000,Short Period,-29.261490,21.847637,36.517859,21.847637,0.801293
2.230000,Short Period,-29.261490,-21.847637,36.517859,21.847637,0.801293
2.230000,Real Mode,-0.165732,0.000000,0.165732,0.000000,1.000000
2.230000,Real Mode,-0.002341,0.000000,0.002341,0.000000,1.000000
2.230000,Dutch Roll,-1.716518,12.196521,12.316718,12.196521,0.139365
2.230000,Dutch Roll,-1.716518,-12.196521,12.316718,12.196521,0.139365
2.230000,Roll,-12.550466,0.000000,12.550466,0.000000,1.000000
2.230000,Spiral,0.045923,0.000000,0.045923,0.000000,-1.000000
2.240000,Short Period,-29.392767,21.945696,36.681716,21.945696,0.801292
2.240000,Short Period,-29.392767,-21.945696,36.681716,21.945696,0.801292
2.240000,Real Mode,-0.166879,0.000000,0.166879,0.000000,1.000000
2.240000,Real Mode,-0.002305,0.000000,0.002305,0.000000,1.000000
2.240000,Dutch Roll,-1.721782,12.247845,12.368275,12.247845,0.139210
2.240000,Dutch Roll,-1.721782,-12.247845,12.368275,12.247845,0.139210
2.240000,Roll,-12.611346,0.000000,12.611346,0.000000,1.000000
2.240000,Spiral,0.045729,0.000000,0.045729,0.000000,-1.000000
2.250000,Short Period,-29.524044,22.043755,36.845574,22.043755,0.801291
2.250000,Short Period,-29.524044,-22.043755,36.845574,22.043755,0.801291
2.250000,Real Mode,-0.168029,0.000000,0.168029,0.000000,1.000000
2.250000,Real Mode,-0.002269,0.000000,0.002269,0.000000,1.000000
2.250000,Dutch Roll,-1.727060,12.299187,12.419852,12.299187,0.139056
2.250000,Dutch Roll,-1.727060,-12.299187,12.419852,12.299187,0.139056
2.250000,Roll,-12.672202,0.000000,12.672202,0.000000,1.000000
2.250000,Spiral,0.045537,0.000000,0.045537,0.000000,-1.000000
2.260000,Short Period,-29.655322,22.141815,37.009433,22.141815,0.801291
2.260000,Short Period,-29.655322,-22.141815,37.009433,22.141815,0.801291
2.260000,Real Mode,-0.169181,0.000000,0.169181,0.000000,1.000000
2.260000,Real Mode,-0.002234,0.000000,0.002234,0.000000,1.000000
2.260000,Dutch Roll,-1.732351,12.350546,12.471449,12.350546,0.138905
2.260000,Dutch Roll,-1.732351,-12.350546,12.471449,12.350546,0.138905
2.260000,Roll,-12.733032,0.000000,12.733032,0.000000,1.000000
2.260000,Spiral,0.045347,0.000000,0.045347,0.000000,-1.000000
2.270000,Short Period,-29.786600,22.239876,37.173292,22.239876,0.801290
2.270000,Short Period,-29.786600,-22.239876,37.173292,22.239876,0.801290
2.270000,Real Mode,-0.170335,0.000000,0.170335,0.000000,1.000000
2.270000,Real Mode,-0.002199,0.000000,0.002199,0.000000,1.000000
2.270000,Dutch Roll,-1.737656,12.401923,12.523065,12.401923,0.138756
2.270000,Dutch Roll,-1.737656,-12.401923,12.523065,12.401923,0.138756
2.270000,Roll,-12.793839,0.000000,12.793839,0.000000,1.000000
2.270000,Spiral,0.045158,0.000000,0.045158,0.000000,-1.000000
2.280000,Short Period,-29.917880,22.337937,37.337153,22.337937,0.801290
2.280000,Short Period,-29.917880,-22.337937,37.337153,22.337937,0.801290
2.280000,Real Mode,-0.171492,0.000000,0.171492,0.000000,1.000000
2.280000,Real Mode,-0.002165,0.000000,0.002165,0.000000,1.000000
2.280000,Dutch Roll,-1.742974,12.453318,12.574700,12.453318,0.138610
2.280000,Dutch Roll,-1.742974,-12.453318,12.574700,12.453318,0.138610
2.280000,Roll,-12.854621,0.000000,12.854621,0.000000,1.000000
2.280000,Spiral,0.044971,0.000000,0.044971,0.000000,-1.000000
2.290000,Short Period,-30.049159,22.436000,37.501014,22.436000,0.801289
2.290000,Short Period,-30.049159,-22.436000,37.501014,22.436000,0.801289
2.290000,Real Mode,-0.172652,0.000000,0.172652,0.000000,1.000000
2.290000,Real Mode,-0.002132,0.000000,0.002132,0.000000,1.000000
2.290000,Dutch Roll,-1.748304,12.504729,12.626354,12.504729,0.138465
2.290000,Dutch Roll,-1.748304,-12.504729,12.626354,12.504729,0.138465
2.290000,Roll,-12.915381,0.000000,12.915381,0.000000,1.000000
2.290000,Spiral,0.044785,0.000000,0.044785,0.000000,-1.000000
2.300000,Short Period,-30.180439,22.534063,37.664876,22.534063,0.801289
2.300000,Short Period,-30.180439,-22.534063,37.664876,22.534063,0.801289
2.300000,Real Mode,-0.173814,0.000000,0.173814,0.000000,1.000000
2.300000,Real Mode,-0.002100,0.000000,0.002100,0.000000,1.000000
2.300000,Dutch Roll,-1.753648,12.556157,12.678027,12.556157,0.138322
2.300000,Dutch Roll,-1.753648,-12.556157,12.678027,12.556157,0.138322
2.300000,Roll,-12.976117,0.000000,12.976117,0.000000,1.000000
2.300000,Spiral,0.044601,0.000000,0.044601,0.000000,-1.000000
2.310000,Short Period,-30.311720,22.632127,37.828739,22.632127,0.801288
2.310000,Short Period,-30.311720,-22.632127,37.828739,22.632127,0.801288
2.310000,Real Mode,-0.174979,0.000000,0.174979,0.000000,1.000000
2.310000,Real Mode,-0.002068,0.000000,0.002068,0.000000,1.000000
2.310000,Dutch Roll,-1.759004,12.607602,12.729718,12.607602,0.138181
2.310000,Dutch Roll,-1.759004,-12.607602,12.729718,12.607602,0.138181
2.310000,Roll,-13.036830,0.000000,13.036830,0.000000,1.000000
2.310000,Spiral,0.044418,0.000000,0.044418,0.000000,-1.000000
2.320000,Short Period,-30.443001,22.730191,37.992603,22.730191,0.801288
2.320000,Short Period,-30.443001,-22.730191,37.992603,22.730191,0.801288
2.320000,Real Mode,-0.176146,0.000000,0.176146,0.000000,1.000000
2.320000,Real Mode,-0.002037,0.000000,0.002037,0.000000,1.000000
2.320000,Dutch Roll,-1.764372,12.659062,12.781427,12.659062,0.138042
2.320000,Dutch Roll,-1.764372,-12.659062,12.781427,12.659062,0.138042
2.320000,Roll,-13.097521,0.000000,13.097521,0.000000,1.000000
2.320000,Spiral,0.044237,0.000000,0.044237,0.000000,-1.000000
2.330000,Short Period,-30.574283,22.828257,38.156468,22.828257,0.801287
2.330000,Short Period,-30.574283,-22.828257,38.156468,22.828257,0.801287
2.330000,Real Mode,-0.177316,0.000000,0.177316,0.000000,1.000000
2.330000,Real Mode,-0.002006,0.000000,0.002006,0.000000,1.000000
2.330000,Dutch Roll,-1.769753,12.710539,12.833153,12.710539,0.137905
2.330000,Dutch Roll,-1.769753,-12.710539,12.833153,12.710539,0.137905
2.330000,Roll,-13.158189,0.000000,13.158189,0.000000,1.000000
2.330000,Spiral,0.044057,0.000000,0.044057,0.000000,-1.000000
2.340000,Short Period,-30.705565,22.926323,38.320334,22.926323,0.801286
2.340000,Short Period,-30.705565,-22.926323,38.320334,22.926323,0.801286
2.340000,Real Mode,-0.178488,0.000000,0.178488,0.000000,1.000000
2.340000,Real Mode,-0.001976,0.000000,0.001976,0.000000,1.000000
2.340000,Dutch Roll,-1.775145,12.762031,12.884897,12.762031,0.137769
2.340000,Dutch Roll,-1.775145,-12.762031,12.884897,12.762031,0.137769
2.340000,Roll,-13.218836,0.000000,13.218836,0.000000,1.000000
2.340000,Spiral,0.043878,0.000000,0.043878,0.000000,-1.000000
2.350000,Short Period,-30.836848,23.024390,38.484201,23.024390,0.801286
2.350000,Short Period,-30.836848,-23.024390,38.484201,23.024390,0.801286
2.350000,Real Mode,-0.179663,0.000000,0.179663,0.000000,1.000000
2.350000,Real Mode,-0.001947,0.000000,0.001947,0.000000,1.000000
2.350000,Dutch Roll,-1.780550,12.813539,12.936659,12.813539,0.137636
2.350000,Dutch Roll,-1.780550,-12.813539,12.936659,12.813539,0.137636
2.350000,Roll,-13.279462,0.000000,13.279462,0.000000,1.000000
2.350000,Spiral,0.043701,0.000000,0.043701,0.000000,-1.000000
2.360000,Short Period,-30.968131,23.122458,38.648068,23.122458,0.801285
2.360000,Short Period,-30.968131,-23.122458,38.648068,23.122458,0.801285
2.360000,Real Mode,-0.180841,0.000000,0.180841,0.000000,1.000000
2.360000,Real Mode,-0.001918,0.000000,0.001918,0.000000,1.000000
2.360000,Dutch Roll,-1.785966,12.865062,12.988437,12.865062,0.137504
2.360000,Dutch Roll,-1.785966,-12.865062,12.988437,12.865062,0.137504
2.360000,Roll,-13.340066,0.000000,13.340066,0.000000,1.000000
2.360000,Spiral,0.043525,0.000000,0.043525,0.000000,-1.000000
2.370000,Short Period,-31.099415,23.220526,38.811937,23.220526,0.801285
2.370000,Short Period,-31.099415,-23.220526,38.811937,23.220526,0.801285
2.370000,Real Mode,-0.182021,0.000000,0.182021,0.000000,1.000000
2.370000,Real Mode,-0.001889,0.000000,0.001889,0.000000,1.000000
2.370000,Dutch Roll,-1.791394,12.916600,13.040232,12.916600,0.137374
2.370000,Dutch Roll,-1.791394,-12.916600,13.040232,12.916600,0.137374
2.370000,Roll,-13.400650,0.000000,13.400650,0.000000,1.000000
2.370000,Spiral,0.043351,0.000000,0.043351,0.000000,-1.000000
2.380000,Short Period,-31.230699,23.318595,38.975806,23.318595,0.801284
2.380000,Short Period,-31.230699,-23.318595,38.975806,23.318595,0.801284
2.380000,Real Mode,-0.183204,0.000000,0.183204,0.000000,1.000000
2.380000,Real Mode,-0.001861,0.000000,0.001861,0.000000,1.000000
2.380000,Dutch Roll,-1.796833,12.968153,13.092043,12.968153,0.137246
2.380000,Dutch Roll,-1.796833,-12.968153,13.092043,12.968153,0.137246
2.380000,Roll,-13.461213,0.000000,13.461213,0.000000,1.000000
2.380000,Spiral,0.043178,0.000000,0.043178,0.000000,-1.000000
2.390000,Short Period,-31.361984,23.416666,39.139676,23.416666,0.801284
2.390000,Short Period,-31.361984,-23.416666,39.139676,23.416666,0.801284
2.390000,Real Mode,-0.184389,0.000000,0.184389,0.000000,1.000000
2.390000,Real Mode,-0.001834,0.000000,0.001834,0.000000,1.000000
2.390000,Dutch Roll,-1.802283,13.019720,13.143871,13.019720,0.137120
2.390000,Dutch Roll,-1.802283,-13.019720,13.143871,13.019720,0.137120
2.390000,Roll,-13.521756,0.000000,13.521756,0.000000,1.000000
2.390000,Spiral,0.043006,0.000000,0.043006,0.000000,-1.000000
2.400000,Short Period,-31.493269,23.514736,39.303547,23.514736,0.801283
2.400000,Short Period,-31.493269,-23.514736,39.303547,23.514736,0.801283
2.400000,Real Mode,-0.185578,0.000000,0.185578,0.000000,1.000000
2.400000,Real Mode,-0.001807,0.000000,0.001807,0.000000,1.000000
2.400000,Dutch Roll,-1.807745,13.071302,13.195714,13.071302,0.136995
2.400000,Dutch Roll,-1.807745,-13.071302,13.195714,13.071302,0.136995
2.400000,Roll,-13.582279,0.000000,13.582279,0.000000,1.000000
2.400000,Spiral,0.042836,0.000000,0.042836,0.000000,-1.000000
2.410000,Short Period,-31.624555,23.612808,39.467419,23.612808,0.801283
2.410000,Short Period,-31.624555,-23.612808,39.467419,23.612808,0.801283
2.410000,Real Mode,-0.186769,0.000000,0.186769,0.000000,1.000000
2.410000,Real Mode,-0.001781,0.000000,0.001781,0.000000,1.000000
2.410000,Dutch Roll,-1.813217,13.122898,13.247573,13.122898,0.136872
2.410000,Dutch Roll,-1.813217,-13.122898,13.247573,13.122898,0.136872
2.410000,Roll,-13.642783,0.000000,13.642783,0.000000,1.000000
2.410000,Spiral,0.042667,0.000000,0.042667,0.000000,-1.000000
2.420000,Short Period,-31.755842,23.710880,39.631292,23.710880,0.801282
2.420000,Short Period,-31.755842,-23.710880,39.631292,23.710880,0.801282
2.420000,Real Mode,-0.187962,0.000000,0.187962,0.000000,1.000000
2.420000,Real Mode,-0.001755,0.000000,0.001755,0.000000,1.000000
2.420000,Dutch Roll,-1.818700,13.174508,13.299448,13.174508,0.136750
2.420000,Dutch Roll,-1.818700,-13.174508,13.299448,13.174508,0.136750
2.420000,Roll,-13.703267,0.000000,13.703267,0.000000,1.000000
2.420000,Spiral,0.042499,0.000000,0.042499,0.000000,-1.000000
2.430000,Short Period,-31.887129,23.808954,39.795166,23.808954,0.801281
2.430000,Short Period,-31.887129,-23.808954,39.795166,23.808954,0.801281
2.430000,Real Mode,-0.189158,0.000000,0.189158,0.000000,1.000000
2.430000,Real Mode,-0.001730,0.000000,0.001730,0.000000,1.000000
2.430000,Dutch Roll,-1.824194,13.226131,13.351338,13.226131,0.136630
2.430000,Dutch Roll,-1.824194,-13.226131,13.351338,13.226131,0.136630
2.430000,Roll,-13.763732,0.000000,13.763732,0.000000,1.000000
2.430000,Spiral,0.042332,0.000000,0.042332,0.000000,-1.000000
2.440000,Short Period,-32.018416,23.907028,39.959041,23.907028,0.801281
2.440000,Short Period,-32.018416,-23.907028,39.959041,23.907028,0.801281
2.440000,Real Mode,-0.190358,0.000000,0.190358,0.000000,1.000000
2.440000,Real Mode,-0.001705,0.000000,0.001705,0.000000,1.000000
2.440000,Dutch Roll,-1.829698,13.277769,13.403243,13.277769,0.136512
2.440000,Dutch Roll,-1.829698,-13.277769,13.403243,13.277769,0.136512
2.440000,Roll,-13.824178,0.000000,13.824178,0.000000,1.000000
2.440000,Spiral,0.042167,0.000000,0.042167,0.000000,-1.000000
2.450000,Short Period,-32.149704,24.005102,40.122916,24.005102,0.801280
2.450000,Short Period,-32.149704,-24.005102,40.122916,24.005102,0.801280
2.450000,Real Mode,-0.191559,0.000000,0.191559,0.000000,1.000000
2.450000,Real Mode,-0.001681,0.000000,0.001681,0.000000,1.000000
2.450000,Dutch Roll,-1.835213,13.329419,13.455163,13.329419,0.136395
2.450000,Dutch Roll,-1.835213,-13.329419,13.455163,13.329419,0.136395
2.450000,Roll,-13.884606,0.000000,13.884606,0.000000,1.000000
2.450000,Spiral,0.042003,0.000000,0.042003,0.000000,-1.000000
2.460000,Short Period,-32.280993,24.103178,40.286793,24.103178,0.801280
2.460000,Short Period,-32.280993,-24.103178,40.286793,24.103178,0.801280
2.460000,Real Mode,-0.192764,0.000000,0.192764,0.000000,1.000000
2.460000,Real Mode,-0.001657,0.000000,0.001657,0.000000,1.000000
2.460000,Dutch Roll,-1.840738,13.381083,13.507098,13.381083,0.136279
2.460000,Dutch Roll,-1.840738,-13.381083,13.507098,13.381083,0.136279
2.460000,Roll,-13.945016,0.000000,13.945016,0.000000,1.000000
2.460000,Spiral,0.041840,0.000000,0.041840,0.000000,-1.000000
2.470000,Short Period,-32.412282,24.201254,40.450670,24.201254,0.801279
2.470000,Short Period,-32.412282,-24.201254,40.450670,24.201254,0.801279
2.470000,Real Mode,-0.193971,0.000000,0.193971,0.000000,1.000000
2.470000,Real Mode,-0.001633,0.000000,0.001633,0.000000,1.000000
2.470000,Dutch Roll,-1.846273,13.432760,13.559047,13.432760,0.136165
2.470000,Dutch Roll,-1.846273,-13.432760,13.559047,13.432760,0.136165
2.470000,Roll,-14.005407,0.000000,14.005407,0.000000,1.000000
2.470000,Spiral,0.041679,0.000000,0.041679,0.000000,-1.000000
2.480000,Short Period,-32.543572,24.299331,40.614549,24.299331,0.801279
2.480000,Short Period,-32.543572,-24.299331,40.614549,24.299331,0.801279
2.480000,Real Mode,-0.195181,0.000000,0.195181,0.000000,1.000000
2.480000,Real Mode,-0.001610,0.000000,0.001610,0.000000,1.000000
2.480000,Dutch Roll,-1.851817,13.484450,13.611011,13.484450,0.136053
2.480000,Dutch Roll,-1.851817,-13.484450,13.611011,13.484450,0.136053
2.480000,Roll,-14.065781,0.000000,14.065781,0.000000,1.000000
2.480000,Spiral,0.041519,0.000000,0.041519,0.000000,-1.000000
2.490000,Short Period,-32.674862,24.397409,40.778428,24.397409,0.801278
2.490000,Short Period,-32.674862,-24.397409,40.778428,24.397409,0.801278
2.490000,Real Mode,-0.196394,0.000000,0.196394,0.000000,1.000000
2.490000,Real Mode,-0.001588,0.000000,0.001588,0.000000,1.000000
2.490000,Dutch Roll,-1.857372,13.536152,13.662988,13.536152,0.135942
2.490000,Dutch Roll,-1.857372,-13.536152,13.662988,13.536152,0.135942
2.490000,Roll,-14.126137,0.000000,14.126137,0.000000,1.000000
2.490000,Spiral,0.041359,0.000000,0.041359,0.000000,-1.000000
2.500000,Short Period,-32.806152,24.495488,40.942308,24.495488,0.801278
2.500000,Short Period,-32.806152,-24.495488,40.942308,24.495488,0.801278
2.500000,Real Mode,-0.197609,0.000000,0.197609,0.000000,1.000000
2.500000,Real Mode,-0.001565,0.000000,0.001565,0.000000,1.000000
2.500000,Dutch Roll,-1.862937,13.587867,13.714980,13.587867,0.135832
2.500000,Dutch Roll,-1.862937,-13.587867,13.714980,13.587867,0.135832
2.500000,Roll,-14.186476,0.000000,14.186476,0.000000,1.000000
2.500000,Spiral,0.041202,0.000000,0.041202,0.000000,-1.000000
