time,CD,CC,CL,Cl,Cm,Cn,X,Y,Z,L,M,N
11.069000,0.079006,-0.041604,-0.162372,-0.000730,0.134010,-0.020237,278.642565,933.397473,-3693.207131,-46.716721,9103.618363,-92.084130
11.070000,0.079006,-0.041518,-0.162470,-0.000730,0.134087,-0.020166,278.645859,931.460612,-3695.503407,-46.757737,9108.994792,-91.764712
11.071000,0.079006,-0.041447,-0.162551,-0.000730,0.134150,-0.020106,278.643750,929.865921,-3697.394498,-46.793857,9113.462931,-91.499023
11.072000,0.079007,-0.041389,-0.162616,-0.000730,0.134202,-0.020057,278.637045,928.562062,-3698.941181,-46.825813,9117.159022,-91.279001
11.073000,0.079007,-0.041342,-0.162668,-0.000730,0.134245,-0.020017,278.626433,927.505471,-3700.195062,-46.854229,9120.198755,-91.097806
11.074000,0.079007,-0.041304,-0.162709,-0.000730,0.134279,-0.019984,278.612499,926.658934,-3701.200239,-46.879637,9122.680981,-90.949594
11.075000,0.079007,-0.041274,-0.162741,-0.000731,0.134306,-0.019957,278.595739,925.991020,-3701.993909,-46.902487,9124.689091,-90.829428
11.076000,0.079007,-0.041250,-0.162765,-0.000731,0.134327,-0.019935,278.576573,925.475075,-3702.607585,-46.923158,9126.293736,-90.733125
11.077000,0.079007,-0.041232,-0.162782,-0.000731,0.134343,-0.019918,278.555356,925.088526,-3703.068004,-46.941975,9127.554848,-90.657138
11.078000,0.079008,-0.041220,-0.162794,-0.000731,0.134355,-0.019905,278.532400,924.811759,-3703.398411,-46.959217,9128.524539,-90.598388
11.079000,0.079008,-0.041211,-0.162800,-0.000731,0.134363,-0.019894,278.507965,924.628159,-3703.618476,-46.975123,9129.246905,-90.554266
11.080000,0.079008,-0.041206,-0.162803,-0.000732,0.134368,-0.019887,278.482272,924.523761,-3703.744783,-46.989893,9129.759115,-90.522579
11.081000,0.079008,-0.041203,-0.162802,-0.000732,0.134371,-0.019882,278.455507,924.486841,-3703.791182,-47.003694,9130.092223,-90.501485
11.082000,0.079008,-0.041204,-0.162798,-0.000732,0.134371,-0.019879,278.427831,924.507162,-3703.769779,-47.016674,9130.273370,-90.489378
11.083000,0.079008,-0.041206,-0.162791,-0.000732,0.134370,-0.019877,278.399379,924.576199,-3703.690690,-47.028955,9130.325229,-90.484919
11.084000,0.079009,-0.041210,-0.162782,-0.000732,0.134366,-0.019878,278.370265,924.686681,-3703.562529,-47.040640,9130.267113,-90.486965
11.085000,0.079009,-0.041216,-0.162771,-0.000732,0.134362,-0.019879,278.340587,924.832486,-3703.392525,-47.051817,9130.115228,-90.494556
11.086000,0.079009,-0.041223,-0.162759,-0.000733,0.134356,-0.019881,278.310430,925.008219,-3703.187075,-47.062564,9129.883913,-90.506845
11.087000,0.079009,-0.041231,-0.162746,-0.000733,0.134349,-0.019884,278.279864,925.209363,-3702.951513,-47.072946,9129.585130,-90.523121
11.088000,0.079009,-0.041241,-0.162731,-0.000733,0.134341,-0.019888,278.248952,925.432058,-3702.690442,-47.083018,9129.229190,-90.542780
11.089000,0.079009,-0.041251,-0.162715,-0.000733,0.134333,-0.019893,278.217743,925.673162,-3702.407539,-47.092824,9128.824344,-90.565327
11.090000,0.079010,-0.041261,-0.162699,-0.000733,0.134324,-0.019898,278.186285,925.929631,-3702.106467,-47.102410,9128.378798,-90.590284
11.091000,0.079010,-0.041272,-0.162682,-0.000734,0.134314,-0.019903,278.154608,926.199614,-3701.789382,-47.111801,9127.897385,-90.617361
11.092000,0.079010,-0.041284,-0.162664,-0.000734,0.134304,-0.019909,278.122747,926.480794,-3701.459052,-47.121031,9127.386310,-90.646194
11.093000,0.079010,-0.041296,-0.162646,-0.000734,0.134294,-0.019916,278.090727,926.771706,-3701.117204,-47.130120,9126.849447,-90.676553
11.094000,0.079010,-0.041309,-0.162627,-0.000734,0.134283,-0.019922,278.058570,927.070957,-3700.765455,-47.139089,9126.290421,-90.708220
11.095000,0.079010,-0.041322,-0.162608,-0.000734,0.134272,-0.019929,278.026296,927.377192,-3700.405420,-47.147957,9125.712852,-90.740981
11.096000,0.079011,-0.041335,-0.162589,-0.000735,0.134261,-0.019936,277.993924,927.689244,-3700.038509,-47.156741,9125.119900,-90.774653
11.097000,0.079011,-0.041348,-0.162569,-0.000735,0.134250,-0.019943,277.961466,928.006395,-3699.665558,-47.165451,9124.513439,-90.809123
11.098000,0.079011,-0.041362,-0.162549,-0.000735,0.134238,-0.019951,277.928936,928.327776,-3699.287584,-47.174100,9123.895749,-90.844256
11.099000,0.079011,-0.041376,-0.162529,-0.000735,0.134227,-0.019958,277.896343,928.652759,-3698.905303,-47.182696,9123.268442,-90.879952
11.100000,0.079011,-0.035901,-0.169037,-0.000735,0.139093,-0.015652,279.849154,804.620322,-3846.422634,-48.998608,9454.170588,-71.383517
11.101000,0.079011,-0.031249,-0.174566,-0.000736,0.143226,-0.011993,281.504450,699.246028,-3971.747256,-50.544465,9735.333123,-54.817326
11.102000,0.079012,-0.027298,-0.179261,-0.000736,0.146738,-0.008884,282.906791,609.733025,-4078.205817,-51.860710,9974.211931,-40.742133
11.103000,0.079012,-0.023942,-0.183248,-0.000737,0.149721,-0.006243,284.094060,533.703583,-4168.626475,-52.981726,10177.145653,-28.784518
11.104000,0.079012,-0.021092,-0.186634,-0.000737,0.152254,-0.003999,285.098465,469.136305,-4245.413562,-53.936748,10349.523025,-18.627022
11.105000,0.079012,-0.018672,-0.189507,-0.000737,0.154404,-0.002094,285.947384,414.313107,-4310.610662,-54.750626,10495.924247,-9.999821
11.106000,0.079012,-0.016618,-0.191946,-0.000737,0.156230,-0.000476,286.664096,367.773233,-4365.955273,-55.444494,10620.243507,-2.673504
11.107000,0.079013,-0.014875,-0.194015,-0.000738,0.157780,0.000898,287.268397,328.274732,-4412.924680,-56.036320,10725.791779,3.546977
11.108000,0.079013,-0.013396,-0.195770,-0.000738,0.159094,0.002064,287.777110,294.762245,-4452.774071,-56.541377,10815.382282,8.827365
11.109000,0.079013,-0.012141,-0.197257,-0.000738,0.160209,0.003054,288.204549,266.338148,-4486.571167,-56.972659,10891.408050,13.308631
11.110000,0.079013,-0.011078,-0.198517,-0.000738,0.161155,0.003893,288.562874,242.239871,-4515.223003,-57.341205,10955.901986,17.110535
11.111000,0.079013,-0.010177,-0.199584,-0.000739,0.161956,0.004605,288.862430,221.818902,-4539.500934,-57.656407,11010.592900,20.334926
11.112000,0.079014,-0.009413,-0.200487,-0.000739,0.162635,0.005209,289.112011,204.524005,-4560.060595,-57.926249,11056.950246,23.068376
11.113000,0.079014,-0.008767,-0.201251,-0.000739,0.163209,0.005720,289.319101,189.886370,-4577.459674,-58.157524,11096.223941,25.384510
11.114000,0.079014,-0.008221,-0.201895,-0.000739,0.163695,0.006153,289.490057,177.507700,-4592.171871,-58.356003,11129.475677,27.345880
11.115000,0.079014,-0.007760,-0.202439,-0.000740,0.164105,0.006519,289.630287,167.049285,-4604.600059,-58.526596,11157.608399,29.005681
11.116000,0.079014,-0.007370,-0.202898,-0.000740,0.164451,0.006829,289.744385,158.223447,-4615.086430,-58.673475,11181.389046,30.409091
11.117000,0.079015,-0.007042,-0.203283,-0.000740,0.164743,0.007091,289.836261,150.785472,-4623.921982,-58.800187,11201.469829,31.594543
11.118000,0.079015,-0.006766,-0.203607,-0.000740,0.164989,0.007312,289.909244,144.527066,-4631.354532,-58.909755,11218.406165,32.594749
11.119000,0.079015,-0.006534,-0.203877,-0.000740,0.165195,0.007498,289.966155,139.271648,-4637.594069,-59.004741,11232.668696,33.437441
11.120000,0.079015,-0.006340,-0.204104,-0.000741,0.165368,0.007654,290.009401,134.868803,-4642.819530,-59.087328,11244.658469,34.146241
11.121000,0.079015,-0.006177,-0.204292,-0.000741,0.165513,0.007785,290.041026,131.190708,-4647.182958,-59.159373,11254.716247,34.741223
11.122000,0.079016,-0.006042,-0.204447,-0.000741,0.165633,0.007895,290.062765,128.128812,-4650.813399,-59.222451,11263.131264,35.239436
11.123000,0.079016,-0.005930,-0.204575,-0.000741,0.165733,0.007987,290.076099,125.590640,-4653.820893,-59.277907,11270.150146,35.655402
11.124000,0.079016,-0.005838,-0.204680,-0.000742,0.165815,0.008063,290.082288,123.497505,-4656.299048,-59.326882,11275.982690,36.001479
11.125000,0.079016,-0.005762,-0.204765,-0.000742,0.165883,0.008126,290.082395,121.782939,-4658.326902,-59.370345,11280.806044,36.288106
11.126000,0.079016,-0.005701,-0.204833,-0.000742,0.165937,0.008178,290.077334,120.390045,-4659.972179,-59.409122,11284.771987,36.524218
11.127000,0.079017,-0.005651,-0.204887,-0.000742,0.165982,0.008221,290.067872,119.270790,-4661.291989,-59.443911,11288.008521,36.717359
11.128000,0.079017,-0.005612,-0.204929,-0.000742,0.166017,0.008255,290.054669,118.384047,-4662.335230,-59.475312,11290.625246,36.873987
11.129000,0.079017,-0.005582,-0.204960,-0.000743,0.166044,0.008283,290.038283,117.695014,-4663.143296,-59.503829,11292.714929,36.999569
11.130000,0.079017,-0.005559,-0.204982,-0.000743,0.166064,0.008305,290.019188,117.174100,-4663.751390,-59.529895,11294.356476,37.098751
11.131000,0.079017,-0.005542,-0.204997,-0.000743,0.166080,0.008322,289.997792,116.795926,-4664.189697,-59.553877,11295.617534,37.175520
11.132000,0.079018,-0.005531,-0.205005,-0.000743,0.166090,0.008334,289.974438,116.539083,-4664.483696,-59.576090,11296.555210,37.233236
11.133000,0.079018,-0.005524,-0.205008,-0.000743,0.166096,0.008343,289.949418,116.385427,-4664.654951,-59.596796,11297.217835,37.274751
11.134000,0.079018,-0.005521,-0.205007,-0.000744,0.166099,0.008349,289.922977,116.319528,-4664.721774,-59.616220,11297.646455,37.302486
11.135000,0.079018,-0.005522,-0.205001,-0.000744,0.166099,0.008353,289.895328,116.328315,-4664.699756,-59.634553,11297.876010,37.318495
11.136000,0.079018,-0.005525,-0.204992,-0.000744,0.166096,0.008354,289.866651,116.400493,-4664.602323,-59.651959,11297.936591,37.324552
11.137000,0.079019,-0.005530,-0.204981,-0.000744,0.166092,0.008353,289.837100,116.526540,-4664.440796,-59.668578,11297.853575,37.322152
11.138000,0.079019,-0.005538,-0.204967,-0.000745,0.166085,0.008351,289.806804,116.698333,-4664.224869,-59.684529,11297.648680,37.312571
11.139000,0.079019,-0.005547,-0.204951,-0.000745,0.166077,0.008348,289.775874,116.909110,-4663.962566,-59.699909,11297.339895,37.296870
11.140000,0.079019,-0.005558,-0.204933,-0.000745,0.166068,0.008343,289.744401,117.153083,-4663.660755,-59.714803,11296.942615,37.275959
11.141000,0.079019,-0.005570,-0.204913,-0.000745,0.166057,0.008337,289.712464,117.425331,-4663.325276,-59.729283,11296.469930,37.250611
11.142000,0.079020,-0.005583,-0.204893,-0.000745,0.166046,0.008331,289.680133,117.721588,-4662.961235,-59.743411,11295.933279,37.221495
11.143000,0.079020,-0.005597,-0.204871,-0.000746,0.166034,0.008324,289.647467,118.038194,-4662.572974,-59.757242,11295.342395,37.189186
11.144000,0.079020,-0.005612,-0.204849,-0.000746,0.166021,0.008316,289.614511,118.372274,-4662.163898,-59.770816,11294.704912,37.154136
11.145000,0.079020,-0.005627,-0.204825,-0.000746,0.166008,0.008307,289.581312,118.721022,-4661.737355,-59.784174,11294.028334,37.116785
11.146000,0.079020,-0.005643,-0.204801,-0.000746,0.165994,0.008299,289.547901,119.082363,-4661.295789,-59.797348,11293.318140,37.077460
11.147000,0.079021,-0.005660,-0.204777,-0.000746,0.165979,0.008289,289.514312,119.454317,-4660.841606,-59.810366,11292.579714,37.036471
11.148000,0.079021,-0.005676,-0.204752,-0.000747,0.165965,0.008280,289.480568,119.835385,-4660.376567,-59.823250,11291.817010,36.994054
11.149000,0.079021,-0.005694,-0.204726,-0.000747,0.165950,0.008270,289.446693,120.224136,-4659.902377,-59.836021,11291.033847,36.950433
11.150000,0.079021,-0.018758,-0.189166,-0.000747,0.154328,-0.001994,284.614159,416.531007,-4307.110720,-55.482731,10500.544378,-9.571667
11.151000,0.079021,-0.029865,-0.175936,-0.000746,0.144448,-0.010721,280.500033,668.452575,-4007.169705,-51.781381,9828.500623,-49.123038
11.152000,0.079022,-0.039308,-0.164688,-0.000746,0.136049,-0.018139,276.996962,882.642982,-3752.156020,-48.634503,9257.145308,-82.748720
11.153000,0.079022,-0.047337,-0.155125,-0.000746,0.128907,-0.024446,274.013605,1064.758819,-3535.334182,-45.959178,8771.383258,-111.337088
11.154000,0.079022,-0.054163,-0.146993,-0.000746,0.122835,-0.029809,271.472247,1219.608869,-3350.978150,-43.684873,8358.381617,-135.643363
11.155000,0.079022,-0.059968,-0.140079,-0.000746,0.117673,-0.034367,269.306787,1351.280494,-3194.220980,-41.751598,8007.232883,-156.309469
11.156000,0.079022,-0.064903,-0.134199,-0.000746,0.113283,-0.038243,267.460998,1463.248395,-3060.925311,-40.108331,7708.664644,-173.881110
11.157000,0.079022,-0.069100,-0.129200,-0.000746,0.109551,-0.041539,265.887055,1558.466421,-2947.573936,-38.711678,7454.794351,-188.822187
11.158000,0.079023,-0.072669,-0.124947,-0.000746,0.106377,-0.044341,264.544278,1639.445715,-2851.176825,-37.524730,7238.920925,-201.527076
11.159000,0.079023,-0.075704,-0.121331,-0.000746,0.103677,-0.046724,263.398076,1708.320704,-2769.192462,-36.516106,7055.348477,-212.330989
11.160000,0.079023,-0.078285,-0.118254,-0.000746,0.101382,-0.048750,262.419027,1766.906022,-2699.460099,-35.659113,6899.234480,-221.518914
11.161000,0.079023,-0.080481,-0.115637,-0.000746,0.099429,-0.050473,261.582112,1816.744157,-2640.143093,-34.931056,6766.462754,-229.333098
11.162000,0.079023,-0.082349,-0.113411,-0.000746,0.097768,-0.051938,260.866057,1859.146385,-2589.680104,-34.312635,6653.534121,-235.979478
11.163000,0.079023,-0.083939,-0.111516,-0.000746,0.096355,-0.053184,260.252768,1895.227463,-2546.743737,-33.787436,6557.473709,-241.633125
11.164000,0.079023,-0.085291,-0.109903,-0.000746,0.095153,-0.054245,259.726859,1925.935004,-2510.205685,-33.341505,6475.752822,-246.442861
11.165000,0.079024,-0.086442,-0.108530,-0.000747,0.094130,-0.055146,259.275252,1952.074373,-2479.106975,-32.962976,6406.222274,-250.535169
11.166000,0.079024,-0.087422,-0.107362,-0.000747,0.093259,-0.055914,258.886820,1974.330457,-2452.632106,-32.641758,6347.054412,-254.017609
11.167000,0.079024,-0.088256,-0.106366,-0.000747,0.092518,-0.056567,258.552107,1993.285273,-2430.088087,-32.369273,6296.696144,-256.981588
11.168000,0.079024,-0.088967,-0.105518,-0.000747,0.091886,-0.057122,258.263068,2009.433806,-2410.885529,-32.138222,6253.826572,-259.504842
11.169000,0.079024,-0.089572,-0.104795,-0.000747,0.091349,-0.057595,258.012863,2023.196733,-2394.523540,-31.942402,6217.323120,-261.653438
11.170000,0.079024,-0.090088,-0.104178,-0.000747,0.090891,-0.057998,257.795675,2034.931812,-2380.576088,-31.776537,6186.231000,-263.483561
11.171000,0.079024,-0.090528,-0.103652,-0.000747,0.090500,-0.058341,257.606561,2044.942988,-2368.681250,-31.636141,6159.739095,-265.042947
11.172000,0.079025,-0.090904,-0.103203,-0.000748,0.090167,-0.058633,257.441317,2053.488630,-2358.531437,-31.517403,6137.158046,-266.372171
11.173000,0.079025,-0.091224,-0.102819,-0.000748,0.089883,-0.058883,257.296370,2060.788420,-2349.865100,-31.417080,6117.901684,-267.505734
11.174000,0.079025,-0.091498,-0.102491,-0.000748,0.089640,-0.059095,257.168678,2067.029181,-2342.459738,-31.332413,6101.471360,-268.472978
11.175000,0.079025,-0.091732,-0.102211,-0.000748,0.089433,-0.059276,257.055657,2072.369684,-2336.126313,-31.261059,6087.443410,-269.298835
11.176000,0.079025,-0.091933,-0.101970,-0.000748,0.089255,-0.059431,256.955112,2076.944774,-2330.704248,-31.201025,6075.457961,-270.004485
11.177000,0.079025,-0.092104,-0.101763,-0.000748,0.089103,-0.059563,256.865168,2080.869454,-2326.056590,-31.150612,6065.208085,-270.607987
11.178000,0.079025,-0.092252,-0.101586,-0.000748,0.088973,-0.059676,256.784242,2084.241100,-2322.067433,-31.108382,6056.434014,-271.124636
11.179000,0.079025,-0.092378,-0.101433,-0.000749,0.088861,-0.059773,256.710981,2087.142651,-2318.638012,-31.073109,6048.914403,-271.567455
11.180000,0.079026,-0.092487,-0.101301,-0.000749,0.088765,-0.059856,256.644236,2089.644612,-2315.684373,-31.043750,6042.461102,-271.947518
11.181000,0.079026,-0.092581,-0.101187,-0.000749,0.088682,-0.059927,256.583032,2091.806875,-2313.135219,-31.019421,6036.914321,-272.274231
11.182000,0.079026,-0.092663,-0.101089,-0.000749,0.088611,-0.059988,256.526537,2093.680414,-2310.929836,-30.999367,6032.137992,-272.555598
11.183000,0.079026,-0.092733,-0.101003,-0.000749,0.088549,-0.060041,256.474048,2095.308391,-2309.016860,-30.982951,6028.017002,-272.798400
11.184000,0.079026,-0.092794,-0.100928,-0.000749,0.088495,-0.060086,256.424967,2096.727521,-2307.352594,-30.969628,6024.453414,-273.008400
11.185000,0.079026,-0.092848,-0.100862,-0.000749,0.088449,-0.060126,256.378779,2097.969271,-2305.899501,-30.958934,6021.363113,-273.190543
11.186000,0.079026,-0.092895,-0.100804,-0.000750,0.088408,-0.060160,256.335051,2099.060249,-2304.625916,-30.950473,6018.675127,-273.349006
11.187000,0.079026,-0.092936,-0.100753,-0.000750,0.088372,-0.060189,256.293414,2100.023067,-2303.504931,-30.943912,6016.329153,-273.487340
11.188000,0.079027,-0.092972,-0.100708,-0.000750,0.088341,-0.060215,256.253555,2100.876857,-2302.513793,-30.938968,6014.274193,-273.608550
11.189000,0.079027,-0.093004,-0.100668,-0.000750,0.088313,-0.060238,256.215208,2101.637978,-2301.632993,-30.935397,6012.466533,-273.715206
11.190000,0.079027,-0.093033,-0.100631,-0.000750,0.088288,-0.060258,256.178143,2102.320508,-2300.845740,-30.932992,6010.868537,-273.809517
11.191000,0.079027,-0.093059,-0.100598,-0.000750,0.088266,-0.060275,256.142172,2102.935910,-2300.138422,-30.931583,6009.449701,-273.893285
11.192000,0.079027,-0.093082,-0.100569,-0.000751,0.088246,-0.060291,256.107131,2103.494267,-2299.499040,-30.931020,6008.183133,-273.968093
11.193000,0.079027,-0.093103,-0.100541,-0.000751,0.088228,-0.060305,256.072878,2104.004267,-2298.917241,-30.931174,6007.045626,-274.035305
11.194000,0.079027,-0.093123,-0.100516,-0.000751,0.088212,-0.060317,256.039296,2104.473115,-2298.384453,-30.931939,6006.017973,-274.096053
11.195000,0.079028,-0.093141,-0.100493,-0.000751,0.088197,-0.060328,256.006283,2104.906960,-2297.893375,-30.933224,6005.083807,-274.151302
11.196000,0.079028,-0.093157,-0.100471,-0.000751,0.088183,-0.060339,255.973755,2105.311059,-2297.437713,-30.934950,6004.229027,-274.201878
11.197000,0.079028,-0.093173,-0.100451,-0.000751,0.088170,-0.060348,255.941635,2105.690019,-2297.011984,-30.937050,6003.441341,-274.248505
11.198000,0.079028,-0.093187,-0.100432,-0.000751,0.088158,-0.060357,255.909863,2106.047488,-2296.611820,-30.939468,6002.710968,-274.291756
11.199000,0.079028,-0.093201,-0.100413,-0.000752,0.088147,-0.060365,255.878388,2106.386690,-2296.233395,-30.942157,6002.029327,-274.332137
11.200000,0.079028,-0.094649,-0.098674,-0.000752,0.086850,-0.061501,255.310754,2139.293481,-2256.797712,-30.456142,5913.833642,-279.488702
11.201000,0.079028,-0.095882,-0.097194,-0.000752,0.085747,-0.062467,254.823795,2167.299497,-2223.239836,-30.043443,5838.806292,-283.875454
11.202000,0.079028,-0.096931,-0.095934,-0.000752,0.084808,-0.063289,254.405430,2191.139535,-2194.678463,-29.693082,5774.972856,-287.607815
11.203000,0.079029,-0.097824,-0.094861,-0.000752,0.084010,-0.063988,254.045388,2211.438132,-2170.364524,-29.395726,5720.655160,-290.783886
11.204000,0.079029,-0.098584,-0.093948,-0.000752,0.083330,-0.064583,253.734935,2228.726198,-2149.661336,-29.143438,5674.426807,-293.487063
11.205000,0.079029,-0.099232,-0.093169,-0.000752,0.082750,-0.065089,253.466649,2243.454849,-2132.027779,-28.929473,5635.075509,-295.788208
11.206000,0.079029,-0.099783,-0.092506,-0.000752,0.082257,-0.065520,253.234216,2256.007641,-2117.003877,-28.748095,5601.570756,-297.747568
11.207000,0.079029,-0.100254,-0.091940,-0.000753,0.081837,-0.065887,253.032264,2266.711021,-2104.198074,-28.594420,5573.035327,-299.416423
11.208000,0.079029,-0.100655,-0.091458,-0.000753,0.081479,-0.066200,252.856227,2275.842264,-2093.277846,-28.464300,5548.724251,-300.838327
11.209000,0.079029,-0.100997,-0.091046,-0.000753,0.081174,-0.066466,252.702229,2283.636709,-2083.960940,-28.354212,5528.005182,-302.050246
11.210000,0.079029,-0.101289,-0.090694,-0.000753,0.080913,-0.066693,252.566966,2290.295015,-2076.006657,-28.261154,5510.338876,-303.083700
11.211000,0.079030,-0.101538,-0.090393,-0.000753,0.080691,-0.066886,252.447631,2295.987524,-2069.210698,-28.182575,5495.267633,-303.965446
11.212000,0.079030,-0.101751,-0.090136,-0.000753,0.080501,-0.067051,252.341842,2300.858797,-2063.399722,-28.116310,5482.403102,-304.718192
11.213000,0.079030,-0.101934,-0.089915,-0.000753,0.080338,-0.067192,252.247566,2305.032173,-2058.425741,-28.060511,5471.413744,-305.361312
11.214000,0.079030,-0.102090,-0.089726,-0.000754,0.080199,-0.067312,252.163077,2308.612375,-2054.163155,-28.013610,5462.018176,-305.911255
11.215000,0.079030,-0.102224,-0.089564,-0.000754,0.080080,-0.067415,252.086914,2311.688047,-2050.505715,-27.974279,5453.978350,-306.381946
11.216000,0.079030,-0.102339,-0.089424,-0.000754,0.079978,-0.067503,252.017830,2314.334766,-2047.362783,-27.941385,5447.091210,-306.785257
11.217000,0.079030,-0.102439,-0.089303,-0.000754,0.079890,-0.067578,251.954761,2316.617093,-2044.656880,-27.913961,5441.183179,-307.131328
11.218000,0.079030,-0.102524,-0.089199,-0.000754,0.079814,-0.067643,251.896808,2318.589542,-2042.322656,-27.891188,5436.107844,-307.428722
11.219000,0.079031,-0.102598,-0.089109,-0.000754,0.079749,-0.067699,251.843205,2320.298490,-2040.304473,-27.872372,5431.740563,-307.684725
11.220000,0.079031,-0.102662,-0.089030,-0.000754,0.079692,-0.067746,251.793300,2321.783444,-2038.554931,-27.856920,5427.975141,-307.905542
11.221000,0.079031,-0.102718,-0.088962,-0.000755,0.079644,-0.067787,251.746539,2323.077960,-2037.033793,-27.844328,5424.721437,-308.096444
11.222000,0.079031,-0.102766,-0.088902,-0.000755,0.079601,-0.067823,251.702447,2324.210827,-2035.706514,-27.834165,5421.902055,-308.261953
11.223000,0.079031,-0.102809,-0.088849,-0.000755,0.079564,-0.067854,251.660625,2325.206191,-2034.544129,-27.826067,5419.452106,-308.405863
11.224000,0.079031,-0.102846,-0.088803,-0.000755,0.079531,-0.067880,251.620734,2326.084640,-2033.521963,-27.819727,5417.316307,-308.531406
11.225000,0.079031,-0.102879,-0.088762,-0.000755,0.079503,-0.067904,251.582484,2326.863679,-2032.619032,-27.814880,5415.447647,-308.641333
11.226000,0.079031,-0.102908,-0.088725,-0.000755,0.079478,-0.067924,251.545629,2327.558243,-2031.817412,-27.811304,5413.805968,-308.737990
11.227000,0.079032,-0.102934,-0.088692,-0.000755,0.079455,-0.067942,251.509960,2328.180966,-2031.101960,-27.808807,5412.357347,-308.823360
11.228000,0.079032,-0.102958,-0.088663,-0.000756,0.079435,-0.067957,251.475296,2328.742716,-2030.459615,-27.807228,5411.072522,-308.899152
11.229000,0.079032,-0.102979,-0.088636,-0.000756,0.079417,-0.067971,251.441492,2329.252414,-2029.879717,-27.806431,5409.927608,-308.966767
11.230000,0.079032,-0.102998,-0.088611,-0.000756,0.079401,-0.067984,251.408414,2329.718065,-2029.352628,-27.806297,5408.901018,-309.027461
11.231000,0.079032,-0.103016,-0.088589,-0.000756,0.079387,-0.067995,251.375954,2330.146215,-2028.870516,-27.806727,5407.975202,-309.082264
11.232000,0.079032,-0.103032,-0.088568,-0.000756,0.079373,-0.068005,251.344021,2330.542367,-2028.426812,-27.807639,5407.135442,-309.132039
11.233000,0.079032,-0.103047,-0.088548,-0.000756,0.079361,-0.068014,251.312536,2330.911357,-2028.015697,-27.808960,5406.368700,-309.177547
11.234000,0.079032,-0.103060,-0.088530,-0.000757,0.079349,-0.068022,251.281430,2331.257339,-2027.632181,-27.810626,5405.663799,-309.219439
11.235000,0.079033,-0.103073,-0.088513,-0.000757,0.079339,-0.068030,251.250645,2331.583739,-2027.272165,-27.812588,5405.011556,-309.258254
11.236000,0.079033,-0.103086,-0.088496,-0.000757,0.079329,-0.068037,251.220135,2331.893434,-2026.932169,-27.814801,5404.404176,-309.294444
11.237000,0.079033,-0.103097,-0.088481,-0.000757,0.079319,-0.068043,251.189858,2332.188878,-2026.609294,-27.817229,5403.835159,-309.328394
11.238000,0.079033,-0.103109,-0.088466,-0.000757,0.079310,-0.068049,251.159777,2332.472335,-2026.300787,-27.819837,5403.298344,-309.360460
11.239000,0.079033,-0.103119,-0.088451,-0.000757,0.079302,-0.068055,251.129862,2332.745678,-2026.004377,-27.822597,5402.788643,-309.390937
11.240000,0.079033,-0.103130,-0.088437,-0.000757,0.079293,-0.068061,251.100088,2333.010302,-2025.718400,-27.825488,5402.302330,-309.420042
11.241000,0.079033,-0.103140,-0.088424,-0.000758,0.079285,-0.068066,251.070435,2333.267463,-2025.441392,-27.828491,5401.836118,-309.447975
11.242000,0.079033,-0.103149,-0.088411,-0.000758,0.079278,-0.068071,251.040884,2333.518366,-2025.171898,-27.831589,5401.386749,-309.474922
11.243000,0.079034,-0.103159,-0.088398,-0.000758,0.079270,-0.068076,251.011417,2333.764011,-2024.908712,-27.834765,5400.951521,-309.501043
11.244000,0.079034,-0.103168,-0.088385,-0.000758,0.079263,-0.068080,250.982021,2334.005206,-2024.650832,-27.838009,5400.528194,-309.526464
11.245000,0.079034,-0.103177,-0.088372,-0.000758,0.079256,-0.068085,250.952688,2334.242525,-2024.397632,-27.841310,5400.115360,-309.551275
11.246000,0.079034,-0.103186,-0.088360,-0.000758,0.079249,-0.068089,250.923403,2334.476726,-2024.148145,-27.844659,5399.710856,-309.575594
11.247000,0.079034,-0.103195,-0.088348,-0.000758,0.079242,-0.068093,250.894165,2334.707966,-2023.902214,-27.848051,5399.314327,-309.599448
11.248000,0.079034,-0.103204,-0.088336,-0.000759,0.079235,-0.068097,250.864963,2334.936886,-2023.659018,-27.851479,5398.923943,-309.622935
11.249000,0.079034,-0.103212,-0.088324,-0.000759,0.079228,-0.068102,250.835790,2335.163855,-2023.418145,-27.854935,5398.538775,-309.646116
11.250000,0.079034,-0.094629,-0.098532,-0.000759,0.086857,-0.061353,254.029312,2140.249398,-2255.289265,-30.794547,5918.443621,-279.021016
11.251000,0.079035,-0.087335,-0.107206,-0.000760,0.093340,-0.055618,256.739361,1974.605091,-2452.341220,-33.295070,6360.311235,-252.992522
11.252000,0.079035,-0.081137,-0.114577,-0.000760,0.098850,-0.050743,259.038410,1833.843386,-2619.793337,-35.422298,6735.839236,-230.871612
11.253000,0.079035,-0.075870,-0.120840,-0.000760,0.103532,-0.046601,260.988056,1714.234236,-2762.082826,-37.232162,7054.972358,-212.072513
11.254000,0.079035,-0.071395,-0.126161,-0.000761,0.107510,-0.043080,262.640659,1612.606720,-2882.981758,-38.772206,7326.164622,-196.097262
11.255000,0.079035,-0.067593,-0.130681,-0.000761,0.110889,-0.040089,264.040719,1526.265450,-2985.696480,-40.082844,7556.602145,-182.522573
11.256000,0.079035,-0.064363,-0.134520,-0.000761,0.113761,-0.037547,265.226066,1452.919016,-3072.952800,-41.198434,7752.394048,-170.988600
