Time,Range,Mx,My,Mz,Tx,Ty,Tz,q1,q2,q3,q4,q,Thrust,fuel mass,delta1,delta2,delta3,delta4
2.253000,19217.925844,1128.000890,11.734808,3013.000371,19987.293075,-3549.200000,3990.166925,0.999779,0.000080,-0.016800,0.012641,1.000000,2031.335029,49.084320,-0.040829,-0.046886,0.040829,0.046886
2.254000,19217.388296,1128.501197,11.747486,3013.017233,19987.281800,-3549.000000,3990.168200,0.999779,0.000080,-0.016814,0.012648,1.000000,2031.335204,49.083914,-0.040734,-0.046791,0.040734,0.046791
2.255000,19216.850744,1129.001504,11.760172,3013.034110,19987.270520,-3548.800000,3990.169480,0.999778,0.000081,-0.016829,0.012655,1.000000,2031.335379,49.083508,-0.040653,-0.046711,0.040653,0.046711
2.256000,19216.313189,1129.501810,11.772864,3013.051003,19987.259235,-3548.600000,3990.170765,0.999778,0.000081,-0.016843,0.012662,1.000000,2031.335555,49.083101,-0.040585,-0.046643,0.040585,0.046643
2.257000,19215.775630,1130.002117,11.785564,3013.067910,19987.247945,-3548.400000,3990.172055,0.999778,0.000081,-0.016858,0.012670,1.000000,2031.335730,49.082695,-0.040526,-0.046585,0.040526,0.046585
2.258000,19215.238067,1130.502423,11.798271,3013.084833,19987.236650,-3548.200000,3990.173350,0.999777,0.000081,-0.016873,0.012677,1.000000,2031.335906,49.082289,-0.040477,-0.046535,0.040477,0.046535
2.259000,19214.700502,1131.002729,11.810985,3013.101771,19987.225350,-3548.000000,3990.174650,0.999777,0.000081,-0.016889,0.012684,1.000000,2031.336082,49.081882,-0.040435,-0.046493,0.040435,0.046493
2.260000,19214.162932,1131.503035,11.823706,3013.118724,19987.214045,-3547.800000,3990.175955,0.999777,0.000082,-0.016904,0.012691,1.000000,2031.336258,49.081476,-0.040399,-0.046458,0.040399,0.046458
2.261000,19213.625360,1132.003340,11.836434,3013.135694,19987.202735,-3547.600000,3990.177265,0.999776,0.000082,-0.016919,0.012698,1.000000,2031.336435,49.081070,-0.040369,-0.046428,0.040369,0.046428
2.262000,19213.087783,1132.503646,11.849169,3013.152678,19987.191420,-3547.400000,3990.178580,0.999776,0.000082,-0.016935,0.012705,1.000000,2031.336611,49.080664,-0.040343,-0.046402,0.040343,0.046402
2.263000,19212.550204,1133.003951,11.861912,3013.169678,19987.180100,-3547.200000,3990.179900,0.999776,0.000082,-0.016950,0.012712,1.000000,2031.336788,49.080257,-0.040321,-0.046380,0.040321,0.046380
2.264000,19212.012620,1133.504256,11.874661,3013.186694,19987.168775,-3547.000000,3990.181225,0.999775,0.000083,-0.016966,0.012719,1.000000,2031.336965,49.079851,-0.040303,-0.046362,0.040303,0.046362
2.265000,19211.475033,1134.004561,11.887418,3013.203726,19987.157445,-3546.800000,3990.182555,0.999775,0.000083,-0.016982,0.012726,1.000000,2031.337142,49.079445,-0.040287,-0.046346,0.040287,0.046346
2.266000,19210.937443,1134.504865,11.900182,3013.220774,19987.146110,-3546.600000,3990.183890,0.999774,0.000083,-0.016997,0.012733,1.000000,2031.337319,49.079039,-0.040274,-0.046333,0.040274,0.046333
2.267000,19210.399849,1135.005170,11.912953,3013.237837,19987.134770,-3546.400000,3990.185230,0.999774,0.000083,-0.017013,0.012740,1.000000,2031.337496,49.078632,-0.040263,-0.046322,0.040263,0.046322
2.268000,19209.862252,1135.505474,11.925731,3013.254916,19987.123425,-3546.200000,3990.186575,0.999774,0.000083,-0.017029,0.012748,1.000000,2031.337674,49.078226,-0.040254,-0.046312,0.040254,0.046312
2.269000,19209.324651,1136.005778,11.938516,3013.272011,19987.112075,-3546.000000,3990.187925,0.999773,0.000084,-0.017044,0.012755,1.000000,2031.337851,49.077820,-0.040246,-0.046304,0.040246,0.046304
2.270000,19208.787047,1136.506082,11.951308,3013.289122,19987.100720,-3545.800000,3990.189280,0.999773,0.000084,-0.017060,0.012762,1.000000,2031.338029,49.077414,-0.040239,-0.046297,0.040239,0.046297
2.271000,19208.249439,1137.006385,11.964108,3013.306248,19987.089360,-3545.600000,3990.190640,0.999773,0.000084,-0.017076,0.012769,1.000000,2031.338207,49.077007,-0.040234,-0.046291,0.040234,0.046291
2.272000,19207.711828,1137.506688,11.976914,3013.323391,19987.077995,-3545.400000,3990.192005,0.999772,0.000084,-0.017092,0.012776,1.000000,2031.338385,49.076601,-0.040229,-0.046287,0.040229,0.046287
2.273000,19207.174213,1138.006991,11.989728,3013.340549,19987.066625,-3545.200000,3990.193375,0.999772,0.000085,-0.017107,0.012783,1.000000,2031.338563,49.076195,-0.040225,-0.046282,0.040225,0.046282
2.274000,19206.636594,1138.507294,12.002549,3013.357723,19987.055250,-3545.000000,3990.194750,0.999772,0.000085,-0.017123,0.012790,1.000000,2031.338742,49.075788,-0.040222,-0.046279,0.040222,0.046279
2.275000,19206.098973,1139.007597,12.015377,3013.374913,19987.043870,-3544.800000,3990.196130,0.999771,0.000085,-0.017139,0.012797,1.000000,2031.338920,49.075382,-0.040219,-0.046276,0.040219,0.046276
2.276000,19205.561347,1139.507900,12.028212,3013.392119,19987.032485,-3544.600000,3990.197515,0.999771,0.000085,-0.017155,0.012804,1.000000,2031.339099,49.074976,-0.040217,-0.046274,0.040217,0.046274
2.277000,19205.023718,1140.008202,12.041054,3013.409341,19987.021095,-3544.400000,3990.198905,0.999770,0.000086,-0.017171,0.012811,1.000000,2031.339278,49.074570,-0.040215,-0.046272,0.040215,0.046272
2.278000,19204.486086,1140.508504,12.053903,3013.426579,19987.009700,-3544.200000,3990.200300,0.999770,0.000086,-0.017187,0.012818,1.000000,2031.339457,49.074163,-0.040214,-0.046270,0.040214,0.046270
2.279000,19203.948450,1141.008806,12.066759,3013.443832,19986.998300,-3544.000000,3990.201700,0.999770,0.000086,-0.017202,0.012826,1.000000,2031.339636,49.073757,-0.040212,-0.046269,0.040212,0.046269
2.280000,19203.410810,1141.509107,12.079623,3013.461102,19986.986895,-3543.800000,3990.203105,0.999769,0.000086,-0.017218,0.012833,1.000000,2031.339816,49.073351,-0.040211,-0.046267,0.040211,0.046267
2.281000,19202.873167,1142.009409,12.092494,3013.478387,19986.975485,-3543.600000,3990.204515,0.999769,0.000087,-0.017234,0.012840,1.000000,2031.339995,49.072945,-0.040211,-0.046267,0.040211,0.046267
2.282000,19202.335521,1142.509710,12.105371,3013.495689,19986.964070,-3543.400000,3990.205930,0.999769,0.000087,-0.017250,0.012847,1.000000,2031.340175,49.072538,-0.040210,-0.046266,0.040210,0.046266
2.283000,19201.797871,1143.010011,12.118256,3013.513006,19986.952650,-3543.200000,3990.207350,0.999768,0.000087,-0.017266,0.012854,1.000000,2031.340355,49.072132,-0.040210,-0.046265,0.040210,0.046265
2.284000,19201.260217,1143.510312,12.131148,3013.530339,19986.941225,-3543.000000,3990.208775,0.999768,0.000087,-0.017282,0.012861,1.000000,2031.340535,49.071726,-0.040209,-0.046265,0.040209,0.046265
2.285000,19200.722560,1144.010612,12.144047,3013.547688,19986.929795,-3542.800000,3990.210205,0.999768,0.000088,-0.017297,0.012868,1.000000,2031.340716,49.071319,-0.040209,-0.046264,0.040209,0.046264
2.286000,19200.184899,1144.510913,12.156954,3013.565053,19986.918360,-3542.600000,3990.211640,0.999767,0.000088,-0.017313,0.012875,1.000000,2031.340896,49.070913,-0.040209,-0.046264,0.040209,0.046264
2.287000,19199.647235,1145.011213,12.169867,3013.582434,19986.906920,-3542.400000,3990.213080,0.999767,0.000088,-0.017329,0.012882,1.000000,2031.341077,49.070507,-0.040209,-0.046264,0.040209,0.046264
2.288000,19199.109568,1145.511513,12.182788,3013.599831,19986.895475,-3542.200000,3990.214525,0.999766,0.000088,-0.017345,0.012889,1.000000,2031.341257,49.070101,-0.040209,-0.046264,0.040209,0.046264
2.289000,19198.571897,1146.011813,12.195715,3013.617244,19986.884025,-3542.000000,3990.215975,0.999766,0.000089,-0.017361,0.012896,1.000000,2031.341438,49.069694,-0.040209,-0.046264,0.040209,0.046264
2.290000,19198.034222,1146.512112,12.208650,3013.634673,19986.872570,-3541.800000,3990.217430,0.999766,0.000089,-0.017377,0.012904,1.000000,2031.341619,49.069288,-0.040210,-0.046264,0.040210,0.046264
2.291000,19197.496544,1147.012411,12.221592,3013.652117,19986.861110,-3541.600000,3990.218890,0.999765,0.000089,-0.017392,0.012911,1.000000,2031.341801,49.068882,-0.040210,-0.046264,0.040210,0.046264
2.292000,19196.958862,1147.512711,12.234541,3013.669578,19986.849645,-3541.400000,3990.220355,0.999765,0.000089,-0.017408,0.012918,1.000000,2031.341982,49.068476,-0.040210,-0.046264,0.040210,0.046264
2.293000,19196.421177,1148.013009,12.247497,3013.687054,19986.838175,-3541.200000,3990.221825,0.999765,0.000090,-0.017424,0.012925,1.000000,2031.342164,49.068069,-0.040210,-0.046264,0.040210,0.046264
2.294000,19195.883488,1148.513308,12.260460,3013.704546,19986.826700,-3541.000000,3990.223300,0.999764,0.000090,-0.017440,0.012932,1.000000,2031.342345,49.067663,-0.040211,-0.046264,0.040211,0.046264
2.295000,19195.345796,1149.013607,12.273431,3013.722055,19986.815220,-3540.800000,3990.224780,0.999764,0.000090,-0.017456,0.012939,1.000000,2031.342527,49.067257,-0.040211,-0.046264,0.040211,0.046264
2.296000,19194.808100,1149.513905,12.286408,3013.739579,19986.803735,-3540.600000,3990.226265,0.999764,0.000090,-0.017472,0.012946,1.000000,2031.342709,49.066851,-0.040211,-0.046264,0.040211,0.046264
2.297000,19194.270401,1150.014203,12.299393,3013.757119,19986.792245,-3540.400000,3990.227755,0.999763,0.000091,-0.017488,0.012953,1.000000,2031.342892,49.066444,-0.040212,-0.046264,0.040212,0.046264
2.298000,19193.732698,1150.514501,12.312384,3013.774675,19986.780750,-3540.200000,3990.229250,0.999763,0.000091,-0.017503,0.012960,1.000000,2031.343074,49.066038,-0.040212,-0.046264,0.040212,0.046264
2.299000,19193.194992,1151.014798,12.325383,3013.792247,19986.769250,-3540.000000,3990.230750,0.999762,0.000091,-0.017519,0.012967,1.000000,2031.343257,49.065632,-0.040213,-0.046265,0.040213,0.046265
2.300000,19192.657282,1151.515096,12.338389,3013.809834,19986.757745,-3539.800000,3990.232255,0.999762,0.000091,-0.017535,0.012974,1.000000,2031.343439,49.065225,-0.040641,-0.046687,0.040641,0.046687
2.301000,19192.119569,1152.015393,12.351402,3013.827434,19986.746235,-3539.600000,3990.233765,0.999762,0.000091,-0.017550,0.012981,1.000000,2031.343622,49.064819,-0.041006,-0.044782,0.041006,0.044782
2.302000,19191.581852,1152.515690,12.364422,3013.845049,19986.734720,-3539.400000,3990.235280,0.999761,0.000092,-0.017564,0.012989,1.000000,2031.343805,49.064413,-0.041315,-0.040152,0.041315,0.040152
2.303000,19191.044132,1153.015987,12.377449,3013.862675,19986.723200,-3539.200000,3990.236800,0.999761,0.000092,-0.017577,0.012996,1.000000,2031.343989,49.064007,-0.041579,-0.036215,0.041579,0.036215
2.304000,19190.506408,1153.516283,12.390484,3013.880315,19986.711675,-3539.000000,3990.238325,0.999761,0.000092,-0.017590,0.013003,1.000000,2031.344172,49.063600,-0.041803,-0.032869,0.041803,0.032869
2.305000,19189.968681,1154.016580,12.403525,3013.897965,19986.700145,-3538.800000,3990.239855,0.999760,0.000092,-0.017602,0.013010,1.000000,2031.344355,49.063194,-0.041993,-0.030025,0.041993,0.030025
2.306000,19189.430951,1154.516876,12.416574,3013.915628,19986.688610,-3538.600000,3990.241390,0.999760,0.000092,-0.017614,0.013017,1.000000,2031.344539,49.062788,-0.042155,-0.027606,0.042155,0.027606
2.307000,19188.893218,1155.017172,12.429629,3013.933301,19986.677070,-3538.400000,3990.242930,0.999760,0.000092,-0.017625,0.013024,1.000000,2031.344723,49.062382,-0.042293,-0.025550,0.042293,0.025550
2.308000,19188.355481,1155.517468,12.442692,3013.950985,19986.665525,-3538.200000,3990.244475,0.999760,0.000092,-0.017636,0.013031,1.000000,2031.344906,49.061975,-0.042410,-0.023802,0.042410,0.023802
2.309000,19187.817741,1156.017763,12.455762,3013.968679,19986.653975,-3538.000000,3990.246025,0.999759,0.000092,-0.017647,0.013038,1.000000,2031.345090,49.061569,-0.042509,-0.022316,0.042509,0.022316
2.310000,19187.279998,1156.518058,12.468838,3013.986384,19986.642420,-3537.800000,3990.247580,0.999759,0.000092,-0.017657,0.013045,1.000000,2031.345274,49.061163,-0.042594,-0.021053,0.042594,0.021053
2.311000,19186.742251,1157.018354,12.481922,3014.004099,19986.630860,-3537.600000,3990.249140,0.999759,0.000092,-0.017667,0.013052,1.000000,2031.345458,49.060757,-0.042666,-0.019979,0.042666,0.019979
2.312000,19186.204502,1157.518648,12.495013,3014.021825,19986.619295,-3537.400000,3990.250705,0.999758,0.000092,-0.017678,0.013059,1.000000,2031.345643,49.060350,-0.042727,-0.019065,0.042727,0.019065
2.313000,19185.666749,1158.018943,12.508111,3014.039560,19986.607725,-3537.200000,3990.252275,0.999758,0.000092,-0.017688,0.013066,1.000000,2031.345827,49.059944,-0.042780,-0.018289,0.042780,0.018289
2.314000,19185.128992,1158.519238,12.521216,3014.057304,19986.596150,-3537.000000,3990.253850,0.999758,0.000092,-0.017697,0.013073,1.000000,2031.346011,49.059538,-0.042824,-0.017628,0.042824,0.017628
2.315000,19184.591233,1159.019532,12.534328,3014.075059,19986.584570,-3536.800000,3990.255430,0.999758,0.000092,-0.017707,0.013080,1.000000,2031.346196,49.059131,-0.042862,-0.017067,0.042862,0.017067
2.316000,19184.053470,1159.519826,12.547448,3014.092823,19986.572985,-3536.600000,3990.257015,0.999757,0.000092,-0.017717,0.013087,1.000000,2031.346381,49.058725,-0.042894,-0.016589,0.042894,0.016589
2.317000,19183.515705,1160.020120,12.560574,3014.110597,19986.561395,-3536.400000,3990.258605,0.999757,0.000092,-0.017727,0.013094,1.000000,2031.346565,49.058319,-0.042921,-0.016183,0.042921,0.016183
2.318000,19182.977935,1160.520414,12.573707,3014.128380,19986.549800,-3536.200000,3990.260200,0.999757,0.000092,-0.017736,0.013101,1.000000,2031.346750,49.057913,-0.042945,-0.015838,0.042945,0.015838
2.319000,19182.440163,1161.020707,12.586848,3014.146173,19986.538200,-3536.000000,3990.261800,0.999757,0.000092,-0.017746,0.013108,1.000000,2031.346935,49.057506,-0.042964,-0.015544,0.042964,0.015544
2.320000,19181.902388,1161.521000,12.599995,3014.163976,19986.526595,-3535.800000,3990.263405,0.999756,0.000092,-0.017755,0.013115,1.000000,2031.347120,49.057100,-0.042981,-0.015294,0.042981,0.015294
2.321000,19181.364609,1162.021293,12.613150,3014.181787,19986.514985,-3535.600000,3990.265015,0.999756,0.000092,-0.017764,0.013122,1.000000,2031.347305,49.056694,-0.042996,-0.015081,0.042996,0.015081
2.322000,19180.826827,1162.521586,12.626312,3014.199608,19986.503370,-3535.400000,3990.266630,0.999756,0.000092,-0.017774,0.013130,1.000000,2031.347491,49.056288,-0.043008,-0.014900,0.043008,0.014900
2.323000,19180.289042,1163.021879,12.639480,3014.217439,19986.491750,-3535.200000,3990.268250,0.999756,0.000092,-0.017783,0.013137,1.000000,2031.347676,49.055881,-0.043019,-0.014746,0.043019,0.014746
2.324000,19179.751254,1163.522171,12.652656,3014.235278,19986.480125,-3535.000000,3990.269875,0.999755,0.000092,-0.017792,0.013144,1.000000,2031.347861,49.055475,-0.043028,-0.014615,0.043028,0.014615
2.325000,19179.213462,1164.022463,12.665839,3014.253127,19986.468495,-3534.800000,3990.271505,0.999755,0.000092,-0.017802,0.013151,1.000000,2031.348047,49.055069,-0.043035,-0.014503,0.043035,0.014503
2.326000,19178.675668,1164.522755,12.679029,3014.270986,19986.456860,-3534.600000,3990.273140,0.999755,0.000092,-0.017811,0.013158,1.000000,2031.348233,49.054662,-0.043042,-0.014408,0.043042,0.014408
2.327000,19178.137870,1165.023047,12.692226,3014.288853,19986.445220,-3534.400000,3990.274780,0.999755,0.000092,-0.017820,0.013165,1.000000,2031.348418,49.054256,-0.043047,-0.014327,0.043047,0.014327
2.328000,19177.600069,1165.523339,12.705430,3014.306730,19986.433575,-3534.200000,3990.276425,0.999754,0.000092,-0.017830,0.013172,1.000000,2031.348604,49.053850,-0.043052,-0.014258,0.043052,0.014258
2.329000,19177.062264,1166.023630,12.718641,3014.324617,19986.421925,-3534.000000,3990.278075,0.999754,0.000092,-0.017839,0.013179,1.000000,2031.348790,49.053444,-0.043056,-0.014199,0.043056,0.014199
2.330000,19176.524457,1166.523921,12.731859,3014.342512,19986.410270,-3533.800000,3990.279730,0.999754,0.000092,-0.017848,0.013186,1.000000,2031.348976,49.053037,-0.043060,-0.014149,0.043060,0.014149
2.331000,19175.986646,1167.024212,12.745084,3014.360417,19986.398610,-3533.600000,3990.281390,0.999753,0.000092,-0.017857,0.013193,1.000000,2031.349162,49.052631,-0.043063,-0.014106,0.043063,0.014106
2.332000,19175.448832,1167.524503,12.758317,3014.378331,19986.386945,-3533.400000,3990.283055,0.999753,0.000092,-0.017866,0.013200,1.000000,2031.349348,49.052225,-0.043066,-0.014069,0.043066,0.014069
2.333000,19174.911015,1168.024794,12.771556,3014.396254,19986.375275,-3533.200000,3990.284725,0.999753,0.000092,-0.017876,0.013207,1.000000,2031.349535,49.051819,-0.043068,-0.014038,0.043068,0.014038
2.334000,19174.373195,1168.525084,12.784802,3014.414186,19986.363600,-3533.000000,3990.286400,0.999753,0.000092,-0.017885,0.013214,1.000000,2031.349721,49.051412,-0.043070,-0.014011,0.043070,0.014011
2.335000,19173.835372,1169.025374,12.798056,3014.432128,19986.351920,-3532.800000,3990.288080,0.999752,0.000092,-0.017894,0.013221,1.000000,2031.349908,49.051006,-0.043072,-0.013988,0.043072,0.013988
2.336000,19173.297545,1169.525664,12.811316,3014.450079,19986.340235,-3532.600000,3990.289765,0.999752,0.000092,-0.017903,0.013228,1.000000,2031.350094,49.050600,-0.043073,-0.013968,0.043073,0.013968
2.337000,19172.759715,1170.025954,12.824584,3014.468039,19986.328545,-3532.400000,3990.291455,0.999752,0.000092,-0.017912,0.013235,1.000000,2031.350281,49.050193,-0.043075,-0.013951,0.043075,0.013951
2.338000,19172.221882,1170.526243,12.837859,3014.486009,19986.316850,-3532.200000,3990.293150,0.999752,0.000092,-0.017922,0.013242,1.000000,2031.350468,49.049787,-0.043076,-0.013936,0.043076,0.013936
2.339000,19171.684046,1171.026532,12.851140,3014.503987,19986.305150,-3532.000000,3990.294850,0.999751,0.000092,-0.017931,0.013249,1.000000,2031.350654,49.049381,-0.043077,-0.013923,0.043077,0.013923
2.340000,19171.146206,1171.526822,12.864429,3014.521975,19986.293445,-3531.800000,3990.296555,0.999751,0.000092,-0.017940,0.013256,1.000000,2031.350841,49.048975,-0.043078,-0.013913,0.043078,0.013913
2.341000,19170.608364,1172.027110,12.877725,3014.539972,19986.281735,-3531.600000,3990.298265,0.999751,0.000092,-0.017949,0.013263,1.000000,2031.351029,49.048568,-0.043079,-0.013903,0.043079,0.013903
2.342000,19170.070518,1172.527399,12.891028,3014.557978,19986.270020,-3531.400000,3990.299980,0.999751,0.000092,-0.017958,0.013270,1.000000,2031.351216,49.048162,-0.043079,-0.013895,0.043079,0.013895
2.343000,19169.532669,1173.027688,12.904338,3014.575994,19986.258300,-3531.200000,3990.301700,0.999750,0.000092,-0.017968,0.013277,1.000000,2031.351403,49.047756,-0.043080,-0.013887,0.043080,0.013887
2.344000,19168.994817,1173.527976,12.917655,3014.594019,19986.246575,-3531.000000,3990.303425,0.999750,0.000092,-0.017977,0.013284,1.000000,2031.351590,49.047350,-0.043081,-0.013881,0.043081,0.013881
2.345000,19168.456961,1174.028264,12.930979,3014.612053,19986.234845,-3530.800000,3990.305155,0.999750,0.000092,-0.017986,0.013291,1.000000,2031.351778,49.046943,-0.043081,-0.013875,0.043081,0.013875
2.346000,19167.919103,1174.528552,12.944310,3014.630096,19986.223110,-3530.600000,3990.306890,0.999750,0.000092,-0.017995,0.013298,1.000000,2031.351965,49.046537,-0.043082,-0.013871,0.043082,0.013871
2.347000,19167.381241,1175.028839,12.957648,3014.648148,19986.211370,-3530.400000,3990.308630,0.999749,0.000092,-0.018004,0.013305,1.000000,2031.352153,49.046131,-0.043082,-0.013866,0.043082,0.013866
2.348000,19166.843376,1175.529127,12.970994,3014.666210,19986.199625,-3530.200000,3990.310375,0.999749,0.000092,-0.018013,0.013312,1.000000,2031.352341,49.045725,-0.043083,-0.013862,0.043083,0.013862
2.349000,19166.305508,1176.029414,12.984346,3014.684280,19986.187875,-3530.000000,3990.312125,0.999749,0.000092,-0.018023,0.013319,1.000000,2031.352529,49.045318,-0.043083,-0.013859,0.043083,0.013859
2.350000,19165.767637,1176.529701,12.997705,3014.702361,19986.176120,-3529.800000,3990.313880,0.999749,0.000092,-0.018032,0.013326,1.000000,2031.352717,49.044912,-0.042646,-0.020155,0.042646,0.020155
2.351000,19165.229762,1177.029988,13.011072,3014.720453,19986.164360,-3529.600000,3990.315640,0.999748,0.000092,-0.018042,0.013334,1.000000,2031.352905,49.044506,-0.042274,-0.025508,0.042274,0.025508
2.352000,19164.691884,1177.530274,13.024445,3014.738557,19986.152595,-3529.400000,3990.317405,0.999748,0.000092,-0.018053,0.013341,1.000000,2031.353093,49.044099,-0.041958,-0.030057,0.041958,0.030057
2.353000,19164.154003,1178.030560,13.037826,3014.756674,19986.140825,-3529.200000,3990.319175,0.999748,0.000092,-0.018065,0.013348,1.000000,2031.353281,49.043693,-0.041689,-0.033923,0.041689,0.033923
2.354000,19163.616118,1178.530847,13.051214,3014.774803,19986.129050,-3529.000000,3990.320950,0.999747,0.000092,-0.018077,0.013355,1.000000,2031.353469,49.043287,-0.041461,-0.037209,0.041461,0.037209
2.355000,19163.078231,1179.031133,13.064609,3014.792945,19986.117270,-3528.800000,3990.322730,0.999747,0.000092,-0.018090,0.013362,1.000000,2031.353658,49.042881,-0.041267,-0.040002,0.041267,0.040002
2.356000,19162.540339,1179.531418,13.078012,3014.811102,19986.105485,-3528.600000,3990.324515,0.999747,0.000093,-0.018103,0.013369,1.000000,2031.353847,49.042474,-0.041102,-0.042376,0.041102,0.042376
2.357000,19162.002445,1180.031704,13.091421,3014.829272,19986.093695,-3528.400000,3990.326305,0.999746,0.000093,-0.018117,0.013376,1.000000,2031.354035,49.042068,-0.040962,-0.044393,0.040962,0.044393
2.358000,19161.464547,1180.531989,13.104838,3014.847457,19986.081900,-3528.200000,3990.328100,0.999746,0.000093,-0.018131,0.013383,1.000000,2031.354224,49.041662,-0.040843,-0.046107,0.040843,0.046107
2.359000,19160.926645,1181.032274,13.118262,3014.865656,19986.070100,-3528.000000,3990.329900,0.999746,0.000093,-0.018145,0.013391,1.000000,2031.354414,49.041256,-0.040742,-0.046863,0.040742,0.046863
2.360000,19160.388740,1181.532559,13.131693,3014.883870,19986.058295,-3527.800000,3990.331705,0.999745,0.000093,-0.018160,0.013398,1.000000,2031.354603,49.040849,-0.040656,-0.046781,0.040656,0.046781
2.361000,19159.850832,1182.032843,13.145131,3014.902100,19986.046485,-3527.600000,3990.333515,0.999745,0.000093,-0.018175,0.013405,1.000000,2031.354792,49.040443,-0.040583,-0.046712,0.040583,0.046712
2.362000,19159.312920,1182.533128,13.158576,3014.920344,19986.034670,-3527.400000,3990.335330,0.999745,0.000094,-0.018189,0.013412,1.000000,2031.354982,49.040037,-0.040521,-0.046653,0.040521,0.046653
2.363000,19158.775005,1183.033412,13.172029,3014.938603,19986.022850,-3527.200000,3990.337150,0.999744,0.000094,-0.018204,0.013419,1.000000,2031.355172,49.039630,-0.040469,-0.046603,0.040469,0.046603
2.364000,19158.237086,1183.533696,13.185489,3014.956878,19986.011025,-3527.000000,3990.338975,0.999744,0.000094,-0.018220,0.013426,1.000000,2031.355361,49.039224,-0.040424,-0.046560,0.040424,0.046560
2.365000,19157.699164,1184.033980,13.198956,3014.975168,19985.999195,-3526.800000,3990.340805,0.999743,0.000094,-0.018235,0.013434,1.000000,2031.355552,49.038818,-0.040386,-0.046524,0.040386,0.046524
2.366000,19157.161238,1184.534263,13.212431,3014.993473,19985.987360,-3526.600000,3990.342640,0.999743,0.000095,-0.018250,0.013441,1.000000,2031.355742,49.038412,-0.040354,-0.046494,0.040354,0.046494
2.367000,19156.623309,1185.034547,13.225912,3015.011795,19985.975520,-3526.400000,3990.344480,0.999743,0.000095,-0.018266,0.013448,1.000000,2031.355932,49.038005,-0.040327,-0.046468,0.040327,0.046468
2.368000,19156.085376,1185.534830,13.239401,3015.030131,19985.963675,-3526.200000,3990.346325,0.999742,0.000095,-0.018281,0.013455,1.000000,2031.356123,49.037599,-0.040304,-0.046446,0.040304,0.046446
2.369000,19155.547440,1186.035113,13.252897,3015.048484,19985.951825,-3526.000000,3990.348175,0.999742,0.000095,-0.018296,0.013462,1.000000,2031.356313,49.037193,-0.040284,-0.046427,0.040284,0.046427
2.370000,19155.009500,1186.535395,13.266400,3015.066852,19985.939970,-3525.800000,3990.350030,0.999742,0.000096,-0.018312,0.013470,1.000000,2031.356504,49.036787,-0.040268,-0.046411,0.040268,0.046411
2.371000,19154.471557,1187.035678,13.279911,3015.085235,19985.928110,-3525.600000,3990.351890,0.999741,0.000096,-0.018328,0.013477,1.000000,2031.356695,49.036380,-0.040254,-0.046397,0.040254,0.046397
2.372000,19153.933611,1187.535960,13.293429,3015.103635,19985.916245,-3525.400000,3990.353755,0.999741,0.000096,-0.018343,0.013484,1.000000,2031.356886,49.035974,-0.040242,-0.046386,0.040242,0.046386
2.373000,19153.395660,1188.036242,13.306953,3015.122050,19985.904375,-3525.200000,3990.355625,0.999740,0.000096,-0.018359,0.013491,1.000000,2031.357078,49.035568,-0.040232,-0.046376,0.040232,0.046376
2.374000,19152.857707,1188.536524,13.320486,3015.140481,19985.892500,-3525.000000,3990.357500,0.999740,0.000096,-0.018375,0.013498,1.000000,2031.357269,49.035161,-0.040224,-0.046368,0.040224,0.046368
2.375000,19152.319750,1189.036805,13.334025,3015.158928,19985.880620,-3524.800000,3990.359380,0.999740,0.000097,-0.018390,0.013505,1.000000,2031.357461,49.034755,-0.040217,-0.046361,0.040217,0.046361
2.376000,19151.781789,1189.537086,13.347572,3015.177390,19985.868735,-3524.600000,3990.361265,0.999739,0.000097,-0.018406,0.013513,1.000000,2031.357653,49.034349,-0.040211,-0.046355,0.040211,0.046355
2.377000,19151.243825,1190.037368,13.361126,3015.195869,19985.856845,-3524.400000,3990.363155,0.999739,0.000097,-0.018422,0.013520,1.000000,2031.357845,49.033943,-0.040206,-0.046351,0.040206,0.046351
2.378000,19150.705858,1190.537648,13.374687,3015.214363,19985.844950,-3524.200000,3990.365050,0.999738,0.000097,-0.018438,0.013527,1.000000,2031.358037,49.033536,-0.040201,-0.046346,0.040201,0.046346
2.379000,19150.167887,1191.037929,13.388255,3015.232873,19985.833050,-3524.000000,3990.366950,0.999738,0.000098,-0.018453,0.013534,1.000000,2031.358229,49.033130,-0.040198,-0.046343,0.040198,0.046343
2.380000,19149.629912,1191.538210,13.401831,3015.251399,19985.821145,-3523.800000,3990.368855,0.999738,0.000098,-0.018469,0.013541,1.000000,2031.358422,49.032724,-0.040195,-0.046340,0.040195,0.046340
2.381000,19149.091934,1192.038490,13.415413,3015.269941,19985.809235,-3523.600000,3990.370765,0.999737,0.000098,-0.018485,0.013549,1.000000,2031.358615,49.032318,-0.040193,-0.046337,0.040193,0.046337
2.382000,19148.553953,1192.538770,13.429003,3015.288499,19985.797320,-3523.400000,3990.372680,0.999737,0.000098,-0.018501,0.013556,1.000000,2031.358807,49.031911,-0.040191,-0.046335,0.040191,0.046335
2.383000,19148.015968,1193.039050,13.442601,3015.307072,19985.785400,-3523.200000,3990.374600,0.999737,0.000099,-0.018516,0.013563,1.000000,2031.359000,49.031505,-0.040189,-0.046334,0.040189,0.046334
