time,tpx,px,mpx,tvx,vx,mbax
19.064000,9591.432398,9591.359779,nan,518.521379,518.977015,4.009233
19.065000,9591.951442,9591.878758,nan,518.525401,518.981013,4.022372
19.066000,9592.470490,9592.397741,nan,518.529421,518.985016,4.026466
19.067000,9592.989542,9592.916728,nan,518.533442,518.988991,3.999433
19.068000,9593.508598,9593.435719,nan,518.537462,518.992985,4.017355
19.069000,9594.027658,9593.954714,nan,518.541483,518.996991,4.030166
19.070000,9594.546722,9594.473713,nan,518.545503,519.000994,4.027323
19.071000,9595.065790,9594.992716,nan,518.549524,519.004995,4.024500
19.072000,9595.584862,9595.511723,nan,518.553544,519.009011,4.039722
19.073000,9596.103938,9596.030734,nan,518.557565,519.013035,4.047869
19.074000,9596.623018,9596.549749,nan,518.561586,519.017037,4.026075
19.075000,9597.142103,9597.068768,nan,518.565607,519.021041,4.027473
19.076000,9597.661191,9597.587791,nan,518.569628,519.025065,4.047772
19.077000,9598.180283,9598.106818,nan,518.573650,519.029063,4.021883
19.078000,9598.699379,9598.625849,nan,518.577672,519.033039,3.999975
19.079000,9599.218480,9599.144884,nan,518.581694,519.037042,4.026543
19.080000,9599.737584,9599.663923,nan,518.585717,519.041039,4.021358
19.081000,9600.256692,9600.182966,nan,518.589739,519.045052,4.035867
19.082000,9600.775805,9600.702013,nan,518.593763,519.049071,4.042861
19.083000,9601.294921,9601.221064,nan,518.597786,519.053082,4.034349
19.084000,9601.814041,9601.740120,nan,518.601810,519.057107,4.048893
19.085000,9602.333166,9602.259179,nan,518.605834,519.061088,4.005260
19.086000,9602.852294,9602.778242,nan,518.609858,519.065084,4.018727
19.087000,9603.371427,9603.297309,nan,518.613883,519.069076,4.016338
19.088000,9603.890563,9603.816380,nan,518.617909,519.073056,4.002771
19.089000,9604.409704,9604.335455,nan,518.621934,519.077069,4.036803
19.090000,9604.928848,9604.854534,nan,518.625960,519.081078,4.032880
19.091000,9605.447997,9605.373617,nan,518.629986,519.085058,4.004054
19.092000,9605.967150,9605.892704,nan,518.634013,519.089072,4.037319
19.093000,9606.486306,9606.411795,nan,518.638040,519.093060,4.011847
19.094000,9607.005467,9606.930890,nan,518.642067,519.097071,4.034523
19.095000,9607.524632,9607.449989,nan,518.646095,519.101080,4.033180
19.096000,9608.043801,9607.969092,nan,518.650123,519.105063,4.006569
19.097000,9608.562973,9608.488199,nan,518.654152,519.109063,4.023724
19.098000,9609.082150,9609.007311,nan,518.658181,519.113068,4.029155
19.099000,9609.601331,9609.526426,nan,518.662210,519.117082,4.036962
19.100000,9610.120516,9610.045545,nan,518.666240,519.121093,4.034791
19.101000,9610.639705,9610.564668,nan,518.670264,519.125084,4.014147
19.102000,9611.158898,9611.083795,nan,518.674285,519.129067,4.005970
19.103000,9611.678095,9611.602926,nan,518.678302,519.133070,4.024723
19.104000,9612.197296,9612.122061,nan,518.682317,519.137059,4.010791
19.105000,9612.716501,9612.641200,nan,518.686329,519.141057,4.019683
19.106000,9613.235710,9613.160343,nan,518.690339,519.145031,3.994595
19.107000,9613.754923,9613.679490,nan,518.694347,519.149020,4.010208
19.108000,9614.274140,9614.198641,nan,518.698354,519.153018,4.019026
19.109000,9614.793361,9614.717796,nan,518.702360,519.156967,3.969105
19.110000,9615.312586,9615.236955,nan,518.706366,519.160959,4.012953
19.111000,9615.831815,9615.756118,nan,518.710371,519.164926,3.987074
19.112000,9616.351048,9616.275285,nan,518.714375,519.168927,4.020950
19.113000,9616.870285,9616.794456,nan,518.718379,519.172870,3.963159
19.114000,9617.389527,9617.313631,nan,518.722383,519.176834,3.983603
19.115000,9617.908772,9617.832810,nan,518.726387,519.180823,4.009282
19.116000,9618.428021,9618.351992,nan,518.730391,519.184826,4.023294
19.117000,9618.947274,9618.871179,nan,518.734394,519.188798,3.991753
19.118000,9619.466531,9619.390370,nan,518.738399,519.192768,3.990195
19.119000,9619.985792,9619.909565,nan,518.742403,519.196733,3.984714
19.120000,9620.505057,9620.428763,nan,518.746408,519.200717,4.004118
19.121000,9621.024326,9620.947966,nan,518.750412,519.204704,4.006740
19.122000,9621.543600,9621.467173,nan,518.754418,519.208683,3.998427
19.123000,9622.062877,9621.986384,nan,518.758423,519.212679,4.015699
19.124000,9622.582158,9622.505598,nan,518.762429,519.216684,4.024865
19.125000,9623.101443,9623.024817,nan,518.766436,519.220660,3.995922
19.126000,9623.620732,9623.544040,nan,518.770442,519.224646,4.006001
19.127000,9624.140026,9624.063266,nan,518.774450,519.228650,4.023477
19.128000,9624.659323,9624.582497,nan,518.778457,519.232653,4.023368
19.129000,9625.178624,9625.101731,nan,518.782466,519.236638,4.004522
19.130000,9625.697929,9625.620970,nan,518.786474,519.240610,3.991663
19.131000,9626.217239,9626.140213,nan,518.790484,519.244594,4.003841
19.132000,9626.736552,9626.659459,nan,518.794493,519.248613,4.039002
19.133000,9627.255869,9627.178710,nan,518.798503,519.252575,3.981621
19.134000,9627.775191,9627.697964,nan,518.802514,519.256580,4.024119
19.135000,9628.294516,9628.217223,nan,518.806525,519.260547,3.987086
19.136000,9628.813845,9628.736486,nan,518.810537,519.264546,4.018822
19.137000,9629.333179,9629.255752,nan,518.814549,519.268574,4.047466
19.138000,9629.852516,9629.775023,nan,518.818562,519.272555,4.001026
19.139000,9630.371857,9630.294297,nan,518.822575,519.276571,4.035358
19.140000,9630.891203,9630.813576,nan,518.826589,519.280571,4.020308
19.141000,9631.410552,9631.332858,nan,518.830603,519.284554,4.001559
19.142000,9631.929906,9631.852145,nan,518.834618,519.288591,4.057238
19.143000,9632.449263,9632.371436,nan,518.838633,519.292597,4.025113
19.144000,9632.968625,9632.890730,nan,518.842649,519.296546,3.968680
19.145000,9633.487990,9633.410029,nan,518.846666,519.300554,4.028356
19.146000,9634.007360,9633.929331,nan,518.850683,519.304533,3.998274
19.147000,9634.526733,9634.448638,nan,518.854700,519.308533,4.019686
19.148000,9635.046111,9634.967948,nan,518.858718,519.312551,4.037336
19.149000,9635.565492,9635.487263,nan,518.862737,519.316561,4.029583
19.150000,9636.084878,9636.006581,nan,518.866756,519.320562,4.020519
19.151000,9636.604268,9636.525904,nan,518.870788,519.324569,4.028230
19.152000,9637.123661,9637.045231,nan,518.874830,519.328576,4.028773
19.153000,9637.643059,9637.564561,nan,518.878881,519.332601,4.047839
19.154000,9638.162461,9638.083896,nan,518.882940,519.336644,4.066943
19.155000,9638.681867,9638.603234,nan,518.887006,519.340674,4.054030
19.156000,9639.201277,9639.122577,nan,518.891078,519.344711,4.062240
19.157000,9639.720691,9639.641924,nan,518.895155,519.348756,4.070211
19.158000,9640.240109,9640.161275,nan,518.899236,519.352796,4.065271
19.159000,9640.759531,9640.680629,nan,518.903320,519.356858,4.088066
19.160000,9641.278958,9641.199988,nan,518.907408,519.360931,4.099790
19.161000,9641.798388,9641.719351,nan,518.911499,519.364987,4.082709
19.162000,9642.317823,9642.238718,nan,518.915592,519.369046,4.086030
19.163000,9642.837261,9642.758089,nan,518.919687,519.373130,4.110816
19.164000,9643.356704,9643.277465,nan,518.923783,519.377180,4.077624
19.165000,9643.876151,9643.796844,nan,518.927882,519.381242,4.089585
19.166000,9644.395602,9644.316227,nan,518.931981,519.385309,4.094475
19.167000,9644.915057,9644.835614,nan,518.936082,519.389378,4.096020
19.168000,9645.434516,9645.355006,nan,518.940184,519.393455,4.105523
19.169000,9645.953979,9645.874401,nan,518.944287,519.397560,4.132369
19.170000,9646.473446,9646.393801,nan,518.948391,519.401658,4.126075
19.171000,9646.992918,9646.913205,nan,518.952495,519.405722,4.091790
19.172000,9647.512393,9647.432612,nan,518.956600,519.409792,4.098254
19.173000,9648.031873,9647.952024,nan,518.960706,519.413897,4.132077
19.174000,9648.551357,9648.471440,nan,518.964812,519.417972,4.103591
19.175000,9649.070845,9648.990860,nan,518.968918,519.422049,4.105002
19.176000,9649.590337,9649.510284,nan,518.973025,519.426131,4.109175
19.177000,9650.109833,9650.029712,nan,518.977133,519.430206,4.103499
19.178000,9650.629333,9650.549145,nan,518.981241,519.434280,4.101823
19.179000,9651.148837,9651.068581,nan,518.985349,519.438361,4.109573
19.180000,9651.668346,9651.588021,nan,518.989457,519.442438,4.104912
19.181000,9652.187858,9652.107466,nan,518.993566,519.446500,4.090409
19.182000,9652.707375,9652.626914,nan,518.997675,519.450582,4.109312
19.183000,9653.226896,9653.146367,nan,519.001785,519.454644,4.090404
19.184000,9653.746421,9653.665824,nan,519.005894,519.458705,4.089318
19.185000,9654.265950,9654.185284,nan,519.010004,519.462784,4.106851
19.186000,9654.785483,9654.704749,nan,519.014115,519.466888,4.131450
19.187000,9655.305020,9655.224218,nan,519.018225,519.470982,4.121868
19.188000,9655.824561,9655.743691,nan,519.022336,519.475072,4.118765
19.189000,9656.344107,9656.263168,nan,519.026446,519.479157,4.112899
19.190000,9656.863656,9656.782650,nan,519.030558,519.483233,4.104019
19.191000,9657.383210,9657.302135,nan,519.034669,519.487304,4.099212
19.192000,9657.902768,9657.821624,nan,519.038780,519.491372,4.096027
19.193000,9658.422330,9658.341118,nan,519.042892,519.495472,4.128176
19.194000,9658.941896,9658.860615,nan,519.047004,519.499550,4.106424
19.195000,9659.461466,9659.380117,nan,519.051116,519.503636,4.113504
19.196000,9659.981040,9659.899622,nan,519.055229,519.507727,4.118994
19.197000,9660.500619,9660.419132,nan,519.059341,519.511809,4.110960
19.198000,9661.020201,9660.938646,nan,519.063454,519.515915,4.134072
19.199000,9661.539788,9661.458164,nan,519.067567,519.519991,4.103562
19.200000,9662.059379,9661.977686,nan,519.071681,519.524099,4.136249
19.201000,9662.578974,9662.497212,nan,519.075781,519.528169,4.097956
19.202000,9663.098573,9663.016742,nan,519.079871,519.532254,4.110575
19.203000,9663.618176,9663.536277,nan,519.083952,519.536287,4.057653
19.204000,9664.137783,9664.055815,nan,519.088025,519.540335,4.072724
19.205000,9664.657394,9664.575357,nan,519.092092,519.544343,4.032244
19.206000,9665.177009,9665.094904,nan,519.096153,519.548400,4.080341
19.207000,9665.696628,9665.614454,nan,519.100210,519.552444,4.066183
19.208000,9666.216252,9666.134009,nan,519.104263,519.556518,4.097290
19.209000,9666.735879,9666.653567,nan,519.108312,519.560551,4.055094
19.210000,9667.255511,9667.173130,nan,519.112359,519.564542,4.012668
19.211000,9667.775146,9667.692696,nan,519.116404,519.568531,4.010763
19.212000,9668.294786,9668.212267,nan,519.120447,519.572542,4.032297
19.213000,9668.814429,9668.731841,nan,519.124488,519.576574,4.053800
19.214000,9669.334077,9669.251420,nan,519.128529,519.580621,4.068367
19.215000,9669.853729,9669.771002,nan,519.132568,519.584628,4.027421
19.216000,9670.373384,9670.290589,nan,519.136607,519.588649,4.041748
19.217000,9670.893044,9670.810180,nan,519.140645,519.592672,4.044628
19.218000,9671.412708,9671.329774,nan,519.144683,519.596669,4.017241
19.219000,9671.932376,9671.849373,nan,519.148720,519.600679,4.030839
19.220000,9672.452048,9672.368976,nan,519.152758,519.604698,4.039517
19.221000,9672.971724,9672.888583,nan,519.156795,519.608704,4.026582
19.222000,9673.491404,9673.408193,nan,519.160832,519.612711,4.027535
19.223000,9674.011088,9673.927808,nan,519.164870,519.616728,4.037535
19.224000,9674.530776,9674.447427,nan,519.168907,519.620739,4.031256
19.225000,9675.050468,9674.967049,nan,519.172945,519.624767,4.048883
19.226000,9675.570164,9675.486676,nan,519.176983,519.628792,4.045694
19.227000,9676.089864,9676.006307,nan,519.181022,519.632801,4.028852
19.228000,9676.609569,9676.525942,nan,519.185060,519.636819,4.038197
19.229000,9677.129277,9677.045581,nan,519.189099,519.640849,4.050323
19.230000,9677.648989,9677.565224,nan,519.193139,519.644872,4.043613
19.231000,9678.168706,9678.084870,nan,519.197178,519.648878,4.025922
19.232000,9678.688426,9678.604521,nan,519.201219,519.652888,4.031159
19.233000,9679.208151,9679.124176,nan,519.205259,519.656912,4.044442
19.234000,9679.727879,9679.643835,nan,519.209300,519.660933,4.040879
19.235000,9680.247612,9680.163498,nan,519.213342,519.664971,4.058773
19.236000,9680.767348,9680.683165,nan,519.217384,519.668976,4.025688
19.237000,9681.287089,9681.202836,nan,519.221426,519.672997,4.041421
19.238000,9681.806834,9681.722511,nan,519.225469,519.677026,4.049372
19.239000,9682.326582,9682.242190,nan,519.229513,519.681061,4.055258
19.240000,9682.846335,9682.761873,nan,519.233556,519.685072,4.031163
19.241000,9683.366092,9683.281560,nan,519.237601,519.689096,4.044668
19.242000,9683.885853,9683.801251,nan,519.241646,519.693109,4.033855
19.243000,9684.405618,9684.320946,nan,519.245691,519.697113,4.024558
19.244000,9684.925387,9684.840646,nan,519.249737,519.701147,4.054402
19.245000,9685.445160,9685.360349,nan,519.253783,519.705188,4.061101
19.246000,9685.964937,9685.880056,nan,519.257830,519.709210,4.042298
19.247000,9686.484718,9686.399767,nan,519.261877,519.713230,4.041116
19.248000,9687.004503,9686.919482,nan,519.265925,519.717243,4.032614
19.249000,9687.524292,9687.439202,nan,519.269973,519.721261,4.038696
19.250000,9688.044086,9687.958925,nan,519.274022,519.725288,4.047564
19.251000,9688.563883,9688.478652,nan,519.278078,519.729332,4.065098
19.252000,9689.083684,9688.998384,nan,519.282139,519.733342,4.031878
19.253000,9689.603490,9689.518119,nan,519.286206,519.737320,3.999912
19.254000,9690.123300,9690.037858,nan,519.290277,519.741360,4.062836
19.255000,9690.643113,9690.557602,nan,519.294352,519.745402,4.065258
19.256000,9691.162931,9691.077349,nan,519.298430,519.749462,4.083390
19.257000,9691.682753,9691.597101,nan,519.302511,519.753493,4.054671
19.258000,9692.202579,9692.116856,nan,519.306595,519.757562,4.093357
19.259000,9692.722409,9692.636616,nan,519.310680,519.761608,4.070345
19.260000,9693.242243,9693.156379,nan,519.314768,519.765666,4.082403
19.261000,9693.762081,9693.676147,nan,519.318857,519.769760,4.118727
19.262000,9694.281923,9694.195919,nan,519.322948,519.773832,4.096250
19.263000,9694.801770,9694.715695,nan,519.327040,519.777842,4.035245
19.264000,9695.321620,9695.235475,nan,519.331134,519.781955,4.137712
19.265000,9695.841475,9695.755259,nan,519.335228,519.786037,4.106358
19.266000,9696.361333,9696.275047,nan,519.339323,519.790135,4.123685
19.267000,9696.881196,9696.794839,nan,519.343419,519.794201,4.090520
19.268000,9697.401063,9697.314635,nan,519.347516,519.798297,4.120998
19.269000,9697.920934,9697.834435,nan,519.351614,519.802341,4.068650
19.270000,9698.440809,9698.354240,nan,519.355712,519.806404,4.088733
19.271000,9698.960688,9698.874048,nan,519.359811,519.810475,4.095846
19.272000,9699.480571,9699.393861,nan,519.363910,519.814551,4.100641
19.273000,9700.000459,9699.913677,nan,519.368010,519.818656,4.130651
19.274000,9700.520350,9700.433498,nan,519.372110,519.822721,4.090523
19.275000,9701.040246,9700.953323,nan,519.376211,519.826813,4.116440
19.276000,9701.560145,9701.473152,nan,519.380313,519.830888,4.099919
19.277000,9702.080049,9701.992984,nan,519.384414,519.834955,4.092456
19.278000,9702.599957,9702.512821,nan,519.388516,519.839026,4.096328
19.279000,9703.119869,9703.032663,nan,519.392619,519.843101,4.099978
19.280000,9703.639785,9703.552508,nan,519.396722,519.847204,4.128394
19.281000,9704.159706,9704.072357,nan,519.400825,519.851300,4.120765
19.282000,9704.679630,9704.592210,nan,519.404929,519.855393,4.118765
19.283000,9705.199558,9705.112068,nan,519.409033,519.859462,4.094019
19.284000,9705.719491,9705.631929,nan,519.413137,519.863530,4.093116
19.285000,9706.239428,9706.151795,nan,519.417242,519.867616,4.112127
19.286000,9706.759368,9706.671664,nan,519.421347,519.871675,4.083455
19.287000,9707.279313,9707.191538,nan,519.425452,519.875732,4.082473
19.288000,9707.799262,9707.711416,nan,519.429558,519.879817,4.110650
19.289000,9708.319215,9708.231298,nan,519.433664,519.883926,4.134455
19.290000,9708.839172,9708.751184,nan,519.437770,519.887996,4.094576
19.291000,9709.359134,9709.271074,nan,519.441877,519.892065,4.094447
19.292000,9709.879099,9709.790968,nan,519.445984,519.896132,4.092539
19.293000,9710.399069,9710.310866,nan,519.450091,519.900208,4.100932
19.294000,9710.919042,9710.830768,nan,519.454199,519.904261,4.078492
19.295000,9711.439020,9711.350675,nan,519.458307,519.908350,4.113772
19.296000,9711.959002,9711.870585,nan,519.462415,519.912422,4.097719
19.297000,9712.478988,9712.390499,nan,519.466523,519.916507,4.110459
19.298000,9712.998978,9712.910418,nan,519.470632,519.920580,4.097860
19.299000,9713.518972,9713.430341,nan,519.474741,519.924651,4.095734
19.300000,9714.038971,9713.950267,nan,519.478851,519.928725,4.099415
19.301000,9714.558973,9714.470198,nan,519.482960,519.932815,4.114642
19.302000,9715.078980,9714.990133,nan,519.487067,519.936920,4.129751
19.303000,9715.598990,9715.510072,nan,519.491175,519.941005,4.110015
19.304000,9716.119005,9716.030015,nan,519.495281,519.945069,4.088417
19.305000,9716.639024,9716.549962,nan,519.499388,519.949145,4.100712
19.306000,9717.159047,9717.069913,nan,519.503494,519.953221,4.100148
19.307000,9717.679074,9717.589868,nan,519.507600,519.957311,4.114038
19.308000,9718.199105,9718.109828,nan,519.511706,519.961381,4.093600
19.309000,9718.719141,9718.629791,nan,519.515812,519.965466,4.109114
19.310000,9719.239180,9719.149759,nan,519.519918,519.969567,4.124668
19.311000,9719.759224,9719.669730,nan,519.524024,519.973661,4.118395
19.312000,9720.279271,9720.189706,nan,519.528130,519.977751,4.113791
19.313000,9720.799323,9720.709686,nan,519.532237,519.981829,4.102428
19.314000,9721.319379,9721.229670,nan,519.536343,519.985906,4.099900
19.315000,9721.839439,9721.749658,nan,519.540450,519.989975,4.093277
19.316000,9722.359503,9722.269650,nan,519.544557,519.994064,4.112883
19.317000,9722.879571,9722.789646,nan,519.548664,519.998173,4.132570
19.318000,9723.399644,9723.309646,nan,519.552772,520.002246,4.097383
19.319000,9723.919720,9723.829650,nan,519.556880,520.006328,4.105566
19.320000,9724.439801,9724.349659,nan,519.560988,520.010418,4.113734
19.321000,9724.959885,9724.869671,nan,519.565096,520.014496,4.101539
19.322000,9725.479974,9725.389688,nan,519.569205,520.018608,4.135550
19.323000,9726.000067,9725.909708,nan,519.573314,520.022690,4.106305
19.324000,9726.520164,9726.429733,nan,519.577424,520.026778,4.111346
19.325000,9727.040265,9726.949762,nan,519.581534,520.030865,4.111347
19.326000,9727.560370,9727.469795,nan,519.585644,520.034963,4.121643
19.327000,9728.080480,9727.989832,nan,519.589754,520.039070,4.130688
19.328000,9728.600593,9728.509873,nan,519.593865,520.043189,4.142900
19.329000,9729.120711,9729.029918,nan,519.597976,520.047251,4.085343
19.330000,9729.640832,9729.549967,nan,519.602088,520.051319,4.092388
19.331000,9730.160958,9730.070021,nan,519.606200,520.055430,4.135073
19.332000,9730.681088,9730.590078,nan,519.610312,520.059530,4.123474
19.333000,9731.201222,9731.110140,nan,519.614425,520.063622,4.115387
19.334000,9731.721360,9731.630206,nan,519.618538,520.067710,4.111930
19.335000,9732.241502,9732.150275,nan,519.622651,520.071795,4.109477
19.336000,9732.761649,9732.670349,nan,519.626765,520.075898,4.126437
19.337000,9733.281799,9733.190427,nan,519.630879,520.079979,4.104701
19.338000,9733.801954,9733.710509,nan,519.634994,520.084070,4.115492
19.339000,9734.322113,9734.230595,nan,519.639109,520.088147,4.100406
19.340000,9734.842276,9734.750685,nan,519.643224,520.092208,4.085257
19.341000,9735.362443,9735.270780,nan,519.647340,520.096300,4.115583
19.342000,9735.882614,9735.790878,nan,519.651456,520.100373,4.097357
19.343000,9736.402789,9736.310980,nan,519.655572,520.104482,4.133200
19.344000,9736.922968,9736.831087,nan,519.659689,520.108573,4.114151
19.345000,9737.443152,9737.351198,nan,519.663806,520.112665,4.116334
19.346000,9737.963339,9737.871312,nan,519.667923,520.116761,4.119429
19.347000,9738.483531,9738.391431,nan,519.672041,520.120864,4.127768
19.348000,9739.003727,9738.911554,nan,519.676159,520.124987,4.147003
19.349000,9739.523927,9739.431681,nan,519.680278,520.129083,4.119127
19.350000,9740.044131,9739.951812,nan,519.684397,520.133158,4.099315
19.351000,9740.564339,9740.471947,nan,519.688516,520.137261,4.127360
19.352000,9741.084551,9740.992087,nan,519.692634,520.141362,4.124982
19.353000,9741.604768,9741.512230,nan,519.696753,520.145458,4.120748
19.354000,9742.124989,9742.032378,nan,519.700871,520.149556,4.121921
19.355000,9742.645213,9742.552529,nan,519.704990,520.153630,4.099444
19.356000,9743.165442,9743.072685,nan,519.709109,520.157708,4.102201
19.357000,9743.685675,9743.592845,nan,519.713227,520.161756,4.073390
19.358000,9744.205912,9744.113008,nan,519.717346,520.165879,4.147725
19.359000,9744.726153,9744.633176,nan,519.721465,520.169973,4.118769
19.360000,9745.246399,9745.153348,nan,519.725585,520.174069,4.120680
19.361000,9745.766648,9745.673524,nan,519.729704,520.178120,4.076127
19.362000,9746.286902,9746.193705,nan,519.733824,520.182227,4.132605
19.363000,9746.807159,9746.713889,nan,519.737944,520.186343,4.140461
19.364000,9747.327421,9747.234077,nan,519.742065,520.190455,4.136998
19.365000,9747.847687,9747.754270,nan,519.746185,520.194548,4.118090
19.366000,9748.367957,9748.274466,nan,519.750306,520.198650,4.127117
19.367000,9748.888231,9748.794667,nan,519.754427,520.202754,4.128820
19.368000,9749.408509,9749.314872,nan,519.758549,520.206856,4.127485
19.369000,9749.928792,9749.835081,nan,519.762671,520.210971,4.140258
19.370000,9750.449078,9750.355294,nan,519.766793,520.215064,4.117768
19.371000,9750.969369,9750.875511,nan,519.770915,520.219148,4.109524
19.372000,9751.489664,9751.395732,nan,519.775038,520.223258,4.135724
19.373000,9752.009963,9751.915957,nan,519.779161,520.227349,4.116114
19.374000,9752.530266,9752.436187,nan,519.783284,520.231471,4.147323
19.375000,9753.050573,9752.956420,nan,519.787408,520.235570,4.124339
19.376000,9753.570884,9753.476658,nan,519.791532,520.239681,4.136792
19.377000,9754.091200,9753.996900,nan,519.795656,520.243766,4.110553
19.378000,9754.611520,9754.517146,nan,519.799781,520.247872,4.130782
19.379000,9755.131843,9755.037395,nan,519.803906,520.251950,4.104020
19.380000,9755.652171,9755.557649,nan,519.808031,520.256070,4.145294
19.381000,9756.172503,9756.077908,nan,519.812157,520.260205,4.160015
19.382000,9756.692839,9756.598170,nan,519.816283,520.264316,4.136571
19.383000,9757.213179,9757.118436,nan,519.820409,520.268411,4.119726
19.384000,9757.733524,9757.638707,nan,519.824535,520.272522,4.137006
19.385000,9758.253872,9758.158981,nan,519.828662,520.276653,4.155660
19.386000,9758.774225,9758.679260,nan,519.832790,520.280759,4.132037
19.387000,9759.294582,9759.199543,nan,519.836917,520.284863,4.129267
19.388000,9759.814942,9759.719830,nan,519.841045,520.288974,4.135803
19.389000,9760.335308,9760.240121,nan,519.845173,520.293078,4.129273
19.390000,9760.855677,9760.760416,nan,519.849302,520.297202,4.150067
19.391000,9761.376050,9761.280715,nan,519.853430,520.301303,4.125942
19.392000,9761.896427,9761.801019,nan,519.857559,520.305390,4.112609
19.393000,9762.416809,9762.321326,nan,519.861689,520.309498,4.133413
19.394000,9762.937195,9762.841637,nan,519.865819,520.313607,4.133756
19.395000,9763.457584,9763.361953,nan,519.869949,520.317704,4.122912
19.396000,9763.977978,9763.882273,nan,519.874079,520.321812,4.133965
19.397000,9764.498376,9764.402597,nan,519.878210,520.325906,4.119259
19.398000,9765.018779,9764.922925,nan,519.882341,520.330012,4.130641
19.399000,9765.539185,9765.443257,nan,519.886472,520.334120,4.133832
19.400000,9766.059596,9765.963593,nan,519.890604,520.338219,4.123865
19.401000,9766.580010,9766.483933,nan,519.894738,520.342339,4.145752
19.402000,9767.100429,9767.004278,nan,519.898875,520.346460,4.145816
19.403000,9767.620852,9767.524626,nan,519.903014,520.350599,4.164178
19.404000,9768.141279,9768.044979,nan,519.907154,520.354715,4.141225
19.405000,9768.661710,9768.565336,nan,519.911296,520.358829,4.138311
19.406000,9769.182145,9769.085696,nan,519.915439,520.362957,4.152800
19.407000,9769.702585,9769.606062,nan,519.919584,520.367075,4.143231
19.408000,9770.223029,9770.126431,nan,519.923729,520.371199,4.148707
19.409000,9770.743476,9770.646804,nan,519.927876,520.375314,4.140033
19.410000,9771.263928,9771.167181,nan,519.932023,520.379435,4.145348
19.411000,9771.784384,9771.687563,nan,519.936171,520.383572,4.161734
19.412000,9772.304845,9772.207948,nan,519.940320,520.387722,4.173990
19.413000,9772.825309,9772.728338,nan,519.944470,520.391871,4.173972
19.414000,9773.345778,9773.248732,nan,519.948620,520.396006,4.159545
19.415000,9773.866250,9773.769130,nan,519.952771,520.400127,4.145166
19.416000,9774.386727,9774.289532,nan,519.956922,520.404242,4.139457
19.417000,9774.907208,9774.809939,nan,519.961074,520.408383,4.166106
19.418000,9775.427694,9775.330349,nan,519.965226,520.412529,4.169670
19.419000,9775.948183,9775.850764,nan,519.969379,520.416670,4.165809
19.420000,9776.468676,9776.371183,nan,519.973532,520.420798,4.152267
19.421000,9776.989174,9776.891605,nan,519.977686,520.424932,4.158681
19.422000,9777.509676,9777.412032,nan,519.981840,520.429036,4.128042
19.423000,9778.030182,9777.932463,nan,519.985995,520.433186,4.174322
19.424000,9778.550692,9778.452899,nan,519.990150,520.437323,4.161410
19.425000,9779.071206,9778.973338,nan,519.994305,520.441447,4.148781
19.426000,9779.591725,9779.493782,nan,519.998461,520.445559,4.135792
19.427000,9780.112247,9780.014229,nan,520.002618,520.449681,4.146177
19.428000,9780.632774,9780.534681,nan,520.006774,520.453811,4.154648
19.429000,9781.153305,9781.055137,nan,520.010931,520.457944,4.157523
19.430000,9781.673840,9781.575597,nan,520.015089,520.462057,4.137719
19.431000,9782.194380,9782.096061,nan,520.019246,520.466204,4.171325
19.432000,9782.714923,9782.616529,nan,520.023405,520.470341,4.161309
19.433000,9783.235471,9783.137002,nan,520.027563,520.474485,4.168299
19.434000,9783.756022,9783.657478,nan,520.031722,520.478613,4.152731
19.435000,9784.276578,9784.177959,nan,520.035881,520.482715,4.126141
19.436000,9784.797138,9784.698444,nan,520.040041,520.486876,4.185458
19.437000,9785.317703,9785.218933,nan,520.044201,520.491011,4.158737
19.438000,9785.838271,9785.739426,nan,520.048362,520.495170,4.183094
19.439000,9786.358844,9786.259923,nan,520.052522,520.499319,4.173456
19.440000,9786.879420,9786.780424,nan,520.056684,520.503460,4.166138
19.441000,9787.400001,9787.300930,nan,520.060845,520.507627,4.191353
19.442000,9787.920586,9787.821440,nan,520.065007,520.511750,4.146989
19.443000,9788.441175,9788.341953,nan,520.069169,520.515890,4.164354
19.444000,9788.961769,9788.862471,nan,520.073332,520.520053,4.187144
19.445000,9789.482366,9789.382994,nan,520.077495,520.524191,4.163143
19.446000,9790.002968,9789.903520,nan,520.081658,520.528294,4.127630
19.447000,9790.523574,9790.424050,nan,520.085822,520.532436,4.166238
19.448000,9791.044184,9790.944585,nan,520.089986,520.536563,4.150939
19.449000,9791.564798,9791.465123,nan,520.094151,520.540697,4.158670
19.450000,9792.085417,9791.985666,nan,520.098315,520.544813,4.140598
19.451000,9792.606039,9792.506213,nan,520.102477,520.548953,4.164532
19.452000,9793.126666,9793.026764,nan,520.106635,520.553108,4.178207
19.453000,9793.647297,9793.547319,nan,520.110790,520.557242,4.157753
19.454000,9794.167932,9794.067878,nan,520.114943,520.561412,4.194518
19.455000,9794.688571,9794.588442,nan,520.119094,520.565520,4.131179
19.456000,9795.209215,9795.109009,nan,520.123244,520.569651,4.153798
19.457000,9795.729862,9795.629581,nan,520.127393,520.573773,4.146036
19.458000,9796.250514,9796.150157,nan,520.131541,520.577901,4.151426
19.459000,9796.771170,9796.670737,nan,520.135688,520.582015,4.136077
19.460000,9797.291830,9797.191321,nan,520.139835,520.586157,4.165010
19.461000,9797.812494,9797.711909,nan,520.143981,520.590270,4.136606
19.462000,9798.333162,9798.232502,nan,520.148127,520.594402,4.154058
